arquivo,semente,cenario,lei,concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,N_req,N_success,N_fail,N_blocked,violacoes
j6013_1.sm,10,centralizada,crowder_eq3,True,389,69,0.6650818739360284,3.552713678800501e-15,28.00810819757634,194.0,563.0,0.0,146.0,137.51231985635619,34,26,1,0,0.43333333333333335,340.0,0.4044479995775182,0.08237678881640101,0.1624457395725682,0,0,0,121,0
j6013_1.sm,10,adaptativa,unitario,True,237,69,0.6089870515060618,0.0,8.543659942363114,308.0,439.0,133.0,32.0,116.86918582969278,56,4,20,0,0.06666666666666667,340.0,0.3437328994990964,0.02512841159518563,0.16212259883904015,142,133,9,0,0
j6013_1.sm,10,adaptativa,crowder_eq3,True,237,69,0.7330334685374911,0.0,8.543659942363114,308.0,439.0,11.012064266389716,32.0,116.86918582969278,56,4,20,0,0.06666666666666667,340.0,0.3437328994990964,0.02512841159518563,0.19514584203620114,142,133,9,0,0
j6013_1.sm,11,centralizada,unitario,True,304,69,0.8085444934741717,0.0,32.56771849950354,265.0,567.0,0.0,31.0,103.26010946373776,47,13,5,0,0.21666666666666667,340.0,0.3037062043051111,0.095787407351481,0.14724937019831635,0,0,0,29,0
j6013_1.sm,11,centralizada,crowder_eq3,True,304,69,0.8085444934741717,0.0,32.56771849950354,265.0,567.0,0.0,31.0,103.26010946373776,47,13,5,0,0.21666666666666667,340.0,0.3037062043051111,0.095787407351481,0.14724937019831635,0,0,0,29,0
j6013_1.sm,11,adaptativa,unitario,True,220,69,0.7689158405460874,0.0,12.434096981732171,281.0,436.0,24.0,10.0,97.03214709473386,50,10,13,0,0.16666666666666666,340.0,0.28538866792568784,0.03657087347568286,0.17112283243885065,32,24,8,0,0
j6013_1.sm,11,adaptativa,crowder_eq3,True,220,69,0.7994878744384485,0.0,12.434096981732171,281.0,436.0,2.3169619286413683,10.0,97.03214709473386,50,10,13,0,0.16666666666666666,340.0,0.28538866792568784,0.03657087347568286,0.17792666291965056,32,24,8,0,0
j6016_1.sm,0,centralizada,unitario,True,222,64,0.7009676634926425,0.0,50.65382019255457,225.0,616.0,0.0,151.0,111.78518807945787,38,22,1,0,0.36666666666666664,365.0,0.3062607892587887,0.13877758956864267,0.1272042241901675,0,0,0,134,0
j6016_1.sm,0,centralizada,crowder_eq3,True,222,64,0.7009676634926425,0.0,50.65382019255457,225.0,616.0,0.0,151.0,111.78518807945787,38,22,1,0,0.36666666666666664,365.0,0.3062607892587887,0.13877758956864267,0.1272042241901675,0,0,0,134,0
j6016_1.sm,0,adaptativa,unitario,True,150,64,0.6734480566038297,0.0,16.588788346484407,330.0,494.0,100.0,52.0,87.5383852634772,55,5,11,0,0.08333333333333333,365.0,0.23983119250267726,0.04544873519584769,0.11933715674883814,136,100,36,0,0
j6016_1.sm,0,adaptativa,crowder_eq3,True,150,64,0.7679735640124896,0.0,16.588788346484407,330.0,494.0,9.712923308865918,52.0,87.5383852634772,55,5,11,0,0.08333333333333333,365.0,0.23983119250267726,0.04544873519584769,0.13608737999735016,136,100,36,0,0
j6016_1.sm,1,centralizada,unitario,True,286,64,0.7305977170728167,0.0,56.493083103751545,264.0,644.0,0.0,134.0,103.47004151645092,44,16,3,0,0.26666666666666666,365.0,0.28347956579849565,0.1547755701472645,0.1173835032878084,0,0,0,126,0
j6016_1.sm,1,centralizada,crowder_eq3,True,286,64,0.7305977170728167,0.0,56.493083103751545,264.0,644.0,0.0,134.0,103.47004151645092,44,16,3,0,0.26666666666666666,365.0,0.28347956579849565,0.1547755701472645,0.1173835032878084,0,0,0,126,0
j6016_1.sm,1,adaptativa,unitario,True,141,64,0.6864685982593899,0.0,10.037035976211765,322.0,495.0,98.0,45.0,83.08178182530453,54,6,13,0,0.1,365.0,0.22762132006932748,0.02749872870195004,0.11521825113234192,126,98,28,0,0
j6016_1.sm,1,adaptativa,crowder_eq3,True,141,64,0.7825158323272697,0.0,10.037035976211765,322.0,495.0,9.493278704560069,45.0,83.08178182530453,54,6,13,0,0.1,365.0,0.22762132006932748,0.02749872870195004,0.1313390094065875,126,98,28,0,0
j6016_1.sm,2,centralizada,unitario,True,210,64,0.7119772358022026,2.6645352591003757e-15,54.63421460493282,238.0,634.0,0.0,132.0,124.47790872928152,38,22,2,0,0.36666666666666664,365.0,0.3410353663815932,0.14968277973954197,0.13978775611279612,0,0,0,126,0
j6016_1.sm,2,centralizada,crowder_eq3,True,210,64,0.7119772358022026,2.6645352591003757e-15,54.63421460493282,238.0,634.0,0.0,132.0,124.47790872928152,38,22,2,0,0.36666666666666664,365.0,0.3410353663815932,0.14968277973954197,0.13978775611279612,0,0,0,126,0
j6016_1.sm,2,adaptativa,unitario,True,150,64,0.6430171700249226,0.0,9.321295782114534,338.0,497.0,85.0,89.0,101.91870756847253,56,4,15,0,0.06666666666666667,365.0,0.2792293358040343,0.02553779666332749,0.13186213061021504,169,85,84,0,0
j6016_1.sm,2,adaptativa,crowder_eq3,True,150,64,0.7106734869364604,0.0,9.321295782114534,338.0,497.0,11.417920483384977,89.0,101.91870756847253,56,4,15,0,0.06666666666666667,365.0,0.2792293358040343,0.02553779666332749,0.14573626416849858,169,85,84,0,0
j6016_1.sm,3,centralizada,unitario,True,196,64,0.7021374227520638,0.0,52.050462215265924,233.0,650.0,0.0,155.0,120.74470315553268,40,20,2,0,0.3333333333333333,365.0,0.33080740590556895,0.14260400606922172,0.13042980720705952,0,0,0,155,0
j6016_1.sm,3,centralizada,crowder_eq3,True,196,64,0.7021374227520638,0.0,52.050462215265924,233.0,650.0,0.0,155.0,120.74470315553268,40,20,2,0,0.3333333333333333,365.0,0.33080740590556895,0.14260400606922172,0.13042980720705952,0,0,0,155,0
j6016_1.sm,3,adaptativa,unitario,True,153,64,0.6436343618117256,0.0,11.413189153526123,336.0,505.0,105.0,55.0,119.60696004251155,55,5,17,0,0.08333333333333333,365.0,0.327690301486333,0.03126901137952362,0.15244187999049996,152,105,47,0,0
j6016_1.sm,3,adaptativa,crowder_eq3,True,153,64,0.7308490582807311,0.0,11.413189153526123,336.0,505.0,11.370190818126511,55.0,119.60696004251155,55,5,17,0,0.08333333333333333,365.0,0.327690301486333,0.03126901137952362,0.17309828536810018,152,105,47,0,0
j6016_1.sm,4,centralizada,unitario,True,240,64,0.6465505093881534,1.2434497875801753e-14,54.712061665954366,229.0,669.0,0.0,210.0,155.72194404902893,38,22,6,0,0.36666666666666664,365.0,0.4266354631480245,0.1498960593587791,0.15049641591601373,0,0,0,200,0
j6016_1.sm,4,centralizada,crowder_eq3,True,240,64,0.6465505093881534,1.2434497875801753e-14,54.712061665954366,229.0,669.0,0.0,210.0,155.72194404902893,38,22,6,0,0.36666666666666664,365.0,0.4266354631480245,0.1498960593587791,0.15049641591601373,0,0,0,200,0
j6016_1.sm,4,adaptativa,unitario,True,147,64,0.6648465869857015,0.0,10.329843998256063,311.0,523.0,106.0,54.0,103.64764208415473,50,10,12,0,0.16666666666666666,365.0,0.2839661426963143,0.028300942460975514,0.13175866364964786,144,106,38,0,0
j6016_1.sm,4,adaptativa,crowder_eq3,True,147,64,0.7566185157203599,0.0,10.329843998256063,311.0,523.0,10.585772289881774,54.0,103.64764208415473,50,10,12,0,0.16666666666666666,365.0,0.2839661426963143,0.028300942460975514,0.149945937115924,144,106,38,0,0
j6016_1.sm,5,centralizada,unitario,True,213,64,0.645324199103914,0.0,44.78860892551543,203.0,622.0,0.0,193.0,148.85661790414554,34,26,4,0,0.43333333333333335,365.0,0.4078263504223165,0.12270851760415187,0.1544385494056432,0,0,0,179,0
j6016_1.sm,5,centralizada,crowder_eq3,True,213,64,0.645324199103914,0.0,44.78860892551543,203.0,622.0,0.0,193.0,148.85661790414554,34,26,4,0,0.43333333333333335,365.0,0.4078263504223165,0.12270851760415187,0.1544385494056432,0,0,0,179,0
j6016_1.sm,5,adaptativa,unitario,True,161,64,0.633348862272364,0.0,10.79219064143761,333.0,501.0,102.0,55.0,133.03323593648625,53,7,21,0,0.11666666666666667,365.0,0.3644746190040719,0.029567645592979756,0.16817654416124656,155,102,53,0,0
j6016_1.sm,5,adaptativa,crowder_eq3,True,161,64,0.7158257327019937,0.0,10.79219064143761,333.0,501.0,10.857780985885205,55.0,133.03323593648625,53,7,21,0,0.11666666666666667,365.0,0.3644746190040719,0.029567645592979756,0.19007707302984522,155,102,53,0,0
j6016_1.sm,6,centralizada,unitario,True,203,64,0.7566318007595167,0.0,43.32255057821554,219.0,636.0,0.0,79.0,125.5673662692673,36,24,3,0,0.4,365.0,0.34402018155963643,0.11869191939237135,0.14938406046689548,0,0,0,68,0
j6016_1.sm,6,centralizada,crowder_eq3,True,203,64,0.7566318007595167,0.0,43.32255057821554,219.0,636.0,0.0,79.0,125.5673662692673,36,24,3,0,0.4,365.0,0.34402018155963643,0.11869191939237135,0.14938406046689548,0,0,0,68,0
j6016_1.sm,6,adaptativa,unitario,True,143,64,0.7437960798502231,0.0,4.5,332.0,515.0,38.0,42.0,97.39407675246773,54,6,14,0,0.1,365.0,0.26683308699306224,0.012328767123287671,0.1406627815322665,76,38,38,0,0
j6016_1.sm,6,adaptativa,crowder_eq3,True,143,64,0.7807029811680869,0.0,4.5,332.0,515.0,5.267808013820148,42.0,97.39407675246773,54,6,14,0,0.1,365.0,0.26683308699306224,0.012328767123287671,0.14764241955100005,76,38,38,0,0
j6016_1.sm,7,centralizada,unitario,True,229,64,0.6823370769807959,0.0,48.10018250002197,229.0,647.0,0.0,156.0,145.21170038545253,41,19,6,0,0.31666666666666665,365.0,0.39784027502863706,0.13178132191786843,0.15314270043959938,0,0,0,151,0
j6016_1.sm,7,centralizada,crowder_eq3,True,229,64,0.6823370769807959,0.0,48.10018250002197,229.0,647.0,0.0,156.0,145.21170038545253,41,19,6,0,0.31666666666666665,365.0,0.39784027502863706,0.13178132191786843,0.15314270043959938,0,0,0,151,0
j6016_1.sm,7,adaptativa,unitario,True,161,64,0.6209097988067651,1.7763568394002505e-15,10.0190612196138,315.0,517.0,113.0,56.0,146.6491239042224,53,7,19,0,0.11666666666666667,365.0,0.40177842165540384,0.027449482793462467,0.176123555161623,153,113,40,0,0
j6016_1.sm,7,adaptativa,crowder_eq3,True,161,64,0.7076052618617583,1.7763568394002505e-15,10.0190612196138,315.0,517.0,10.98422192440701,56.0,146.6491239042224,53,7,19,0,0.11666666666666667,365.0,0.40177842165540384,0.027449482793462467,0.20071507102910008,153,113,40,0,0
j6016_1.sm,8,centralizada,unitario,True,218,64,0.626821831437926,7.771561172376096e-15,59.78611642194862,164.0,676.0,0.0,194.0,208.45637483503012,28,32,5,0,0.5333333333333333,365.0,0.5711133557124113,0.1637975792382154,0.19329142995414847,0,0,0,164,0
j6016_1.sm,8,centralizada,crowder_eq3,True,218,64,0.626821831437926,7.771561172376096e-15,59.78611642194862,164.0,676.0,0.0,194.0,208.45637483503012,28,32,5,0,0.5333333333333333,365.0,0.5711133557124113,0.1637975792382154,0.19329142995414847,0,0,0,164,0
j6016_1.sm,8,adaptativa,unitario,True,172,64,0.5956820084631421,0.0,16.95482240277838,336.0,547.0,141.0,51.0,179.27517405009166,56,4,28,0,0.06666666666666667,365.0,0.49116486041121005,0.04645156822679008,0.19523033957173305,173,141,32,0,0
j6016_1.sm,8,adaptativa,crowder_eq3,True,172,64,0.6921520747737455,0.0,16.95482240277838,336.0,547.0,13.013578864224643,51.0,179.27517405009166,56,4,28,0,0.06666666666666667,365.0,0.49116486041121005,0.04645156822679008,0.2268476849619658,173,141,32,0,0
j6016_1.sm,9,centralizada,unitario,True,279,64,0.6818786704478413,9.769962616701378e-15,69.98583897317965,203.0,647.0,0.0,145.0,156.8491546084968,37,23,4,0,0.38333333333333336,365.0,0.4297237112561556,0.19174202458405384,0.16530462597420356,0,0,0,137,0
j6016_1.sm,9,centralizada,crowder_eq3,True,279,64,0.6818786704478413,9.769962616701378e-15,69.98583897317965,203.0,647.0,0.0,145.0,156.8491546084968,37,23,4,0,0.38333333333333336,365.0,0.4297237112561556,0.19174202458405384,0.16530462597420356,0,0,0,137,0
j6016_1.sm,9,adaptativa,unitario,True,145,64,0.6676803053475683,4.440892098500626e-16,9.0,322.0,515.0,100.0,50.0,106.32722932708214,53,7,17,0,0.11666666666666667,365.0,0.2913074776084442,0.024657534246575342,0.13784970280362546,140,100,40,0,0
j6016_1.sm,9,adaptativa,crowder_eq3,True,145,64,0.7555944844394069,4.440892098500626e-16,9.0,322.0,515.0,10.255300198779157,50.0,106.32722932708214,53,7,17,0,0.11666666666666667,365.0,0.2913074776084442,0.024657534246575342,0.15600052043741205,140,100,40,0,0
j6016_1.sm,10,centralizada,unitario,True,248,64,0.6527332149964641,0.0,65.08148311307157,187.0,696.0,0.0,196.0,174.28555742145028,35,25,3,0,0.4166666666666667,365.0,0.47749467786698707,0.17830543318649744,0.16345110951602598,0,0,0,166,0
j6016_1.sm,10,centralizada,crowder_eq3,True,248,64,0.6527332149964641,0.0,65.08148311307157,187.0,696.0,0.0,196.0,174.28555742145028,35,25,3,0,0.4166666666666667,365.0,0.47749467786698707,0.17830543318649744,0.16345110951602598,0,0,0,166,0
j6016_1.sm,10,adaptativa,unitario,True,177,64,0.5795801875749402,0.0,9.344788464926324,296.0,519.0,147.0,63.0,166.47574455845728,49,11,20,0,0.18333333333333332,365.0,0.45609793029714324,0.02560216017788034,0.1859075977993613,198,147,51,0,0
j6016_1.sm,10,adaptativa,crowder_eq3,True,177,64,0.6804772358466009,0.0,9.344788464926324,296.0,519.0,14.22427339923017,63.0,166.47574455845728,49,11,20,0,0.18333333333333332,365.0,0.45609793029714324,0.02560216017788034,0.21827158861781085,198,147,51,0,0
j6016_1.sm,11,centralizada,unitario,True,224,64,0.7256794653453313,0.0,44.18174674613969,235.0,651.0,0.0,114.0,132.09028722509962,39,21,6,0,0.35,365.0,0.36189119787698526,0.12104588149627311,0.14724302459419591,0,0,0,111,0
j6016_1.sm,11,centralizada,crowder_eq3,True,224,64,0.7256794653453313,0.0,44.18174674613969,235.0,651.0,0.0,114.0,132.09028722509962,39,21,6,0,0.35,365.0,0.36189119787698526,0.12104588149627311,0.14724302459419591,0,0,0,111,0
j6016_1.sm,11,adaptativa,unitario,True,141,64,0.6836434719222861,8.881784197001252e-16,19.898511607273104,319.0,493.0,64.0,43.0,121.13611882194975,52,8,20,0,0.13333333333333333,365.0,0.33187977759438286,0.05451647015691261,0.16797954735624407,101,64,37,0,0
j6016_1.sm,11,adaptativa,crowder_eq3,True,141,64,0.7423137050859784,8.881784197001252e-16,19.898511607273104,319.0,493.0,7.003579289778415,43.0,121.13611882194975,52,8,20,0,0.13333333333333333,365.0,0.33187977759438286,0.05451647015691261,0.18239553992384755,101,64,37,0,0
j6019_1.sm,0,centralizada,unitario,True,179,62,0.7851335213183452,1.7763568394002505e-15,18.274937732474356,272.0,562.0,0.0,106.0,47.801815538745686,48,12,1,0,0.2,336.0,0.14226730815102884,0.054389695632364156,0.06678079672481387,0,0,0,91,0
j6019_1.sm,0,centralizada,crowder_eq3,True,179,62,0.7851335213183452,1.7763568394002505e-15,18.274937732474356,272.0,562.0,0.0,106.0,47.801815538745686,48,12,1,0,0.2,336.0,0.14226730815102884,0.054389695632364156,0.06678079672481387,0,0,0,91,0
j6019_1.sm,0,adaptativa,unitario,True,141,62,0.6588814328699351,0.0,5.5,319.0,409.0,115.0,46.0,50.7490143082202,56,4,11,0,0.06666666666666667,336.0,0.15103873306017915,0.01636904761904762,0.08175448230840333,147,115,32,0,0
j6019_1.sm,0,adaptativa,crowder_eq3,True,141,62,0.7920154649805371,0.0,5.5,319.0,409.0,10.655043546951523,46.0,50.7490143082202,56,4,11,0,0.06666666666666667,336.0,0.15103873306017915,0.01636904761904762,0.09827384881327372,147,115,32,0,0
j6019_1.sm,1,centralizada,unitario,True,282,62,0.7514949576808748,0.0,46.88361731432708,243.0,575.0,0.0,88.0,102.1415277282218,44,16,5,0,0.26666666666666666,336.0,0.3039926420482792,0.13953457534025918,0.13349364010013903,0,0,0,84,0
j6019_1.sm,1,centralizada,crowder_eq3,True,282,62,0.7514949576808748,0.0,46.88361731432708,243.0,575.0,0.0,88.0,102.1415277282218,44,16,5,0,0.26666666666666666,336.0,0.3039926420482792,0.13953457534025918,0.13349364010013903,0,0,0,84,0
j6019_1.sm,1,adaptativa,unitario,True,140,62,0.7459530400238599,8.881784197001252e-16,11.899236878189377,298.0,452.0,51.0,32.0,70.93626642441521,55,5,10,0,0.08333333333333333,336.0,0.2111198405488548,0.03541439547080172,0.11706885749388271,71,51,20,0,0
j6019_1.sm,1,adaptativa,crowder_eq3,True,140,62,0.8072016635274812,8.881784197001252e-16,11.899236878189377,298.0,452.0,5.022936366067702,32.0,70.93626642441521,55,5,10,0,0.08333333333333333,336.0,0.2111198405488548,0.03541439547080172,0.126681133323488,71,51,20,0,0
j6019_1.sm,2,centralizada,unitario,True,199,62,0.7208132474727066,7.105427357601002e-15,45.38257499353399,217.0,580.0,0.0,121.0,103.64669875807414,40,20,3,0,0.3333333333333333,336.0,0.3084723177323635,0.13506718748075594,0.12881019572695304,0,0,0,120,0
j6019_1.sm,2,centralizada,crowder_eq3,True,199,62,0.7208132474727066,7.105427357601002e-15,45.38257499353399,217.0,580.0,0.0,121.0,103.64669875807414,40,20,3,0,0.3333333333333333,336.0,0.3084723177323635,0.13506718748075594,0.12881019572695304,0,0,0,120,0
j6019_1.sm,2,adaptativa,unitario,True,139,62,0.675481782314772,0.0,13.904618739056545,287.0,450.0,54.0,58.0,104.19117166701275,53,7,18,0,0.11666666666666667,336.0,0.31009277281849035,0.04138279386623972,0.1563983074202181,111,54,57,0,0
j6019_1.sm,2,adaptativa,crowder_eq3,True,139,62,0.7262071927189995,0.0,13.904618739056545,287.0,450.0,7.466695277475233,58.0,104.19117166701275,53,7,18,0,0.11666666666666667,336.0,0.31009277281849035,0.04138279386623972,0.1681430628497882,111,54,57,0,0
j6019_1.sm,3,centralizada,unitario,True,237,62,0.7529296198950355,0.0,35.51652988372267,243.0,579.0,0.0,101.0,88.99617799697839,44,16,4,0,0.26666666666666666,336.0,0.2648695773719595,0.10570395798726985,0.1157303255118754,0,0,0,101,0
j6019_1.sm,3,centralizada,crowder_eq3,True,237,62,0.7529296198950355,0.0,35.51652988372267,243.0,579.0,0.0,101.0,88.99617799697839,44,16,4,0,0.26666666666666666,336.0,0.2648695773719595,0.10570395798726985,0.1157303255118754,0,0,0,101,0
j6019_1.sm,3,adaptativa,unitario,True,140,62,0.6919170559359549,0.0,4.932321496754486,327.0,437.0,97.0,47.0,50.57859204506953,58,2,10,0,0.03333333333333333,336.0,0.15053152394365932,0.014679528264150258,0.08008281579224305,138,97,41,0,0
j6019_1.sm,3,adaptativa,crowder_eq3,True,140,62,0.8020704847798953,0.0,4.932321496754486,327.0,437.0,10.26130456317156,47.0,50.57859204506953,58,2,10,0,0.03333333333333333,336.0,0.15053152394365932,0.014679528264150258,0.09283202709627797,138,97,41,0,0
j6019_1.sm,4,centralizada,unitario,True,210,62,0.7330035689328424,0.0,28.511628443184385,231.0,589.0,0.0,119.0,95.54315444535581,41,19,3,0,0.31666666666666665,336.0,0.2843546263254637,0.08485603703328685,0.11890233140160877,0,0,0,112,0
j6019_1.sm,4,centralizada,crowder_eq3,True,210,62,0.7330035689328424,0.0,28.511628443184385,231.0,589.0,0.0,119.0,95.54315444535581,41,19,3,0,0.31666666666666665,336.0,0.2843546263254637,0.08485603703328685,0.11890233140160877,0,0,0,112,0
j6019_1.sm,4,adaptativa,unitario,True,128,62,0.7499568061472993,0.0,9.336249681839996,301.0,478.0,58.0,26.0,75.37004062353397,53,7,11,0,0.11666666666666667,336.0,0.2243155970938511,0.02778645738642856,0.1182516212243049,83,58,25,0,0
j6019_1.sm,4,adaptativa,crowder_eq3,True,128,62,0.8166613913058799,0.0,9.336249681839996,301.0,478.0,5.939862708195216,26.0,75.37004062353397,53,7,11,0,0.11666666666666667,336.0,0.2243155970938511,0.02778645738642856,0.1287694607497823,83,58,25,0,0
j6019_1.sm,5,centralizada,unitario,True,213,62,0.7067128844098426,0.0,30.340485440593,227.0,577.0,0.0,139.0,100.45603572352809,42,18,7,0,0.3,336.0,0.29897629679621457,0.09029906381128869,0.12303912437184181,0,0,0,114,0
j6019_1.sm,5,centralizada,crowder_eq3,True,213,62,0.7067128844098426,0.0,30.340485440593,227.0,577.0,0.0,139.0,100.45603572352809,42,18,7,0,0.3,336.0,0.29897629679621457,0.09029906381128869,0.12303912437184181,0,0,0,114,0
j6019_1.sm,5,adaptativa,unitario,True,144,62,0.6567440001177205,1.7763568394002505e-15,11.910852555351221,287.0,476.0,91.0,39.0,118.7877406031538,51,9,18,0,0.15,336.0,0.35353494227129106,0.0354489659385453,0.16389314270727182,107,91,16,0,0
j6019_1.sm,5,adaptativa,crowder_eq3,True,144,62,0.7414206883458244,1.7763568394002505e-15,11.910852555351221,287.0,476.0,8.222939004395743,39.0,118.7877406031538,51,9,18,0,0.15,336.0,0.35353494227129106,0.0354489659385453,0.18502455547276372,107,91,16,0,0
j6019_1.sm,6,centralizada,unitario,True,187,62,0.744486117180644,0.0,30.445691026991618,253.0,569.0,0.0,115.0,80.28557479996154,45,15,3,0,0.25,336.0,0.23894516309512362,0.0906121756755703,0.10504656563873378,0,0,0,114,0
j6019_1.sm,6,centralizada,crowder_eq3,True,187,62,0.744486117180644,0.0,30.445691026991618,253.0,569.0,0.0,115.0,80.28557479996154,45,15,3,0,0.25,336.0,0.23894516309512362,0.0906121756755703,0.10504656563873378,0,0,0,114,0
j6019_1.sm,6,adaptativa,unitario,True,130,62,0.7234300607131819,0.0,5.0408563474292265,320.0,467.0,43.0,66.0,69.5357958717053,57,3,15,0,0.05,336.0,0.20695177342769436,0.015002548653063174,0.10771795509466209,107,43,64,0,0
j6019_1.sm,6,adaptativa,crowder_eq3,True,130,62,0.7660933239013944,0.0,5.0408563474292265,320.0,467.0,7.050510952851443,66.0,69.5357958717053,57,3,15,0,0.05,336.0,0.20695177342769436,0.015002548653063174,0.11407046892823036,107,43,64,0,0
j6019_1.sm,7,centralizada,unitario,True,176,62,0.838850380290271,0.0,40.68356218080167,222.0,555.0,0.0,31.0,75.61977515936864,43,17,2,0,0.2833333333333333,336.0,0.2250588546409781,0.12108203030000497,0.11429491378360573,0,0,0,31,0
j6019_1.sm,7,centralizada,crowder_eq3,True,176,62,0.838850380290271,0.0,40.68356218080167,222.0,555.0,0.0,31.0,75.61977515936864,43,17,2,0,0.2833333333333333,336.0,0.2250588546409781,0.12108203030000497,0.11429491378360573,0,0,0,31,0
j6019_1.sm,7,adaptativa,unitario,True,141,62,0.6854112239044645,0.0,10.287863656565285,307.0,459.0,80.0,34.0,96.67097122409737,54,6,14,0,0.1,336.0,0.28771122388124215,0.030618641835015732,0.14435592309965545,104,80,24,0,0
j6019_1.sm,7,adaptativa,crowder_eq3,True,141,62,0.7685899664641861,0.0,10.287863656565285,307.0,459.0,7.526520322115663,34.0,96.67097122409737,54,6,14,0,0.1,336.0,0.28771122388124215,0.030618641835015732,0.16187437588494402,104,80,24,0,0
j6019_1.sm,8,centralizada,unitario,True,217,62,0.6554298316058995,0.0,47.84588709630681,197.0,611.0,0.0,204.0,117.21268019333235,37,23,2,0,0.38333333333333336,336.0,0.3488472624801558,0.14239847350091311,0.12573598566479863,0,0,0,192,0
j6019_1.sm,8,centralizada,crowder_eq3,True,217,62,0.6554298316058995,0.0,47.84588709630681,197.0,611.0,0.0,204.0,117.21268019333235,37,23,2,0,0.38333333333333336,336.0,0.3488472624801558,0.14239847350091311,0.12573598566479863,0,0,0,192,0
j6019_1.sm,8,adaptativa,unitario,True,158,62,0.6073113654876019,0.0,15.406470615155875,289.0,494.0,126.0,44.0,149.4212993089208,53,7,24,0,0.11666666666666667,336.0,0.44470624794321667,0.04585259111653534,0.18369484476970113,149,126,23,0,0
j6019_1.sm,8,adaptativa,crowder_eq3,True,158,62,0.7069476564250734,0.0,15.406470615155875,289.0,494.0,11.357451154844574,44.0,149.4212993089208,53,7,24,0,0.11666666666666667,336.0,0.44470624794321667,0.04585259111653534,0.21383205944621658,149,126,23,0,0
j6019_1.sm,9,centralizada,unitario,True,324,62,0.6927786762239052,0.0,50.517754746727306,166.0,573.0,0.0,131.0,123.1039794746903,35,25,1,0,0.4166666666666667,336.0,0.36638089129372114,0.15035046055573603,0.14883736812979187,0,0,0,118,0
j6019_1.sm,9,centralizada,crowder_eq3,True,324,62,0.6927786762239052,0.0,50.517754746727306,166.0,573.0,0.0,131.0,123.1039794746903,35,25,1,0,0.4166666666666667,336.0,0.36638089129372114,0.15035046055573603,0.14883736812979187,0,0,0,118,0
j6019_1.sm,9,adaptativa,unitario,True,138,62,0.6723511445134908,0.0,9.5,306.0,443.0,69.0,52.0,94.88190064813838,55,5,18,0,0.08333333333333333,336.0,0.28238660907184043,0.028273809523809524,0.1440044119512216,109,69,40,0,0
j6019_1.sm,9,adaptativa,crowder_eq3,True,138,62,0.7412394987877698,0.0,9.5,306.0,443.0,7.765689266439054,52.0,94.88190064813838,55,5,18,0,0.08333333333333333,336.0,0.28238660907184043,0.028273809523809524,0.15875894465114462,109,69,40,0,0
j6019_1.sm,10,centralizada,unitario,True,194,62,0.695015681625454,0.0,46.19657100425879,185.0,588.0,0.0,134.0,124.02407621195934,34,26,3,0,0.43333333333333335,336.0,0.3691192744403552,0.13748979465553213,0.14659639092928942,0,0,0,111,0
j6019_1.sm,10,centralizada,crowder_eq3,True,194,62,0.695015681625454,0.0,46.19657100425879,185.0,588.0,0.0,134.0,124.02407621195934,34,26,3,0,0.43333333333333335,336.0,0.3691192744403552,0.13748979465553213,0.14659639092928942,0,0,0,111,0
j6019_1.sm,10,adaptativa,unitario,True,144,62,0.6505719408231896,0.0,7.025133638793433,299.0,480.0,107.0,40.0,110.81233078180489,54,6,19,0,0.1,336.0,0.32979860351727647,0.02090813582974236,0.1501904022997085,134,107,27,0,0
