configuracao,metrica,n_instancias,media_centralizada,media_adaptativa,media_diferenca,ic95_inferior,ic95_superior,n_positivo,n_negativo,n_zero,n_pares_censurados
C4_C1_comunicacao,N_req,16,0.0,51.609375,51.609375,47.13095512111086,56.08779487888914,16,0,0,0
C4_C1_comunicacao,N_success,16,0.0,41.71875,41.71875,38.224053326150994,45.213446673849006,16,0,0,0
C4_C1_comunicacao,S_PV_final,16,225.24479166666669,308.45833333333337,83.21354166666667,77.30330102758188,89.12378230575146,16,0,0,0
C4_C1_comunicacao,S_UR_final,16,1.5491080640472887e-15,9.945747928933694e-17,-1.449650584757952e-15,-2.0490981842806543e-15,-8.502029852352495e-16,0,16,0,0
C4_C1_comunicacao,S_UR_maximo,16,35.14699954028097,8.417289053152516,-26.729710487128457,-29.971039449387725,-23.48838152486919,0,16,0,0
C4_C1_comunicacao,TL,16,0.0,41.71875,41.71875,38.224053326150994,45.213446673849006,16,0,0,0
C4_C1_comunicacao,TR,16,98.57459165903293,73.1648639384239,-25.409727720609045,-30.07286203014956,-20.746593411068528,0,16,0,0
C4_C1_comunicacao,TU,16,140.78125,17.869791666666668,-122.91145833333331,-136.43988404858294,-109.38303261808367,0,16,0,0
C4_C1_comunicacao,TW,16,564.6458333333333,490.75520833333337,-73.890625,-77.95013518993868,-69.83111481006132,0,16,0,0
C4_C1_comunicacao,atraso_relativo,16,3.0608024318896927,2.006424246816465,-1.0543781850732277,-1.1666410248965033,-0.9421153452499519,0,16,0,0
C4_C1_comunicacao,competencia_maxima_final,16,0.6784269160974062,0.7936828357286764,0.11525591963127013,0.10012189294941443,0.13038994631312584,16,0,0,0
C4_C1_comunicacao,competencia_maxima_inicial,16,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,0,0,16,0
C4_C1_comunicacao,competencia_minima_inicial,16,0.36053696648776334,0.36053696648776334,0.0,0.0,0.0,0,0,16,0
