configuracao,metrica,numero,ANTES,DEPOIS,delta,CONTROLE_mesmo_ambiente,delta_vs_controle
C4_C1,atraso_relativo,variacao_percentual,-36.222282246810536,-36.254201083640396,-0.03191883682985974,-36.222282246810536,-0.03191883682985974
C4_C1,atraso_relativo,d_instancia,-5.54647837551483,-4.998708225565881,0.5477701499489491,-5.546478375514831,0.54777014994895
C4_C1,atraso_relativo,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1,atraso_relativo,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_C1,E_total,media_centralizada,0.7839008771073722,0.7067130346128632,-0.07718784249450905,0.7839008771073722,-0.07718784249450905
C4_C1,E_total,media_adaptativa,0.8885319344131772,0.8546109448727867,-0.03392098954039058,0.8885319344131772,-0.03392098954039058
C4_C1,E_total,variacao_percentual,13.347485678533502,20.927576401776964,7.580090723243462,13.347485678533518,7.580090723243446
C4_C1,E_total,d_instancia,3.752444045375827,4.1610892165467295,0.40864517117090227,3.7524440453758268,0.4086451711709027
C4_C1,E_total,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1,E_total,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_C1,retrabalho_sobre_plano,media_centralizada,0.20309877307027,0.2892036315045449,0.08610485843427493,0.20309877307027008,0.08610485843427484
C4_C1,retrabalho_sobre_plano,media_adaptativa,0.1544681748545185,0.20142197973948064,0.04695380488496215,0.15446817485451853,0.04695380488496212
C4_C1,retrabalho_sobre_plano,variacao_percentual,-23.94430920512054,-30.352887101863647,-6.4085778967431075,-23.944309205120547,-6.4085778967431
C4_C1,retrabalho_sobre_plano,d_instancia,-3.0736131015502792,-2.9246852240773396,0.14892787747293967,-3.0736131015502792,0.14892787747293967
C4_C1,retrabalho_sobre_plano,favoraveis_instancia,1.0,0.9375,-0.0625,1.0,-0.0625
C4_C1,retrabalho_sobre_plano,p_instancia,3.0517578125e-05,6.103515625e-05,3.0517578125e-05,3.0517578125e-05,3.0517578125e-05
C4_C1,retrabalho_sobre_esforco_realizado,media_centralizada,0.0770044237565273,0.12144735548643032,0.04444293172990302,0.0770044237565273,0.04444293172990302
C4_C1,retrabalho_sobre_esforco_realizado,media_adaptativa,0.0846140173868061,0.11507812826865105,0.030464110881844947,0.0846140173868061,0.030464110881844947
C4_C1,retrabalho_sobre_esforco_realizado,variacao_percentual,9.882021394431602,-5.244434670700533,-15.126456065132135,9.882021394431588,-15.126456065132121
C4_C1,retrabalho_sobre_esforco_realizado,d_instancia,1.2846685517413916,-0.4696845174085057,-1.7543530691498974,1.2846685517413916,-1.7543530691498974
C4_C1,retrabalho_sobre_esforco_realizado,favoraveis_instancia,0.0625,0.8125,0.75,0.0625,0.75
C4_C1,retrabalho_sobre_esforco_realizado,p_instancia,9.1552734375e-05,0.01824951171875,0.018157958984375,9.1552734375e-05,0.018157958984375
C4_C1_Crowder,n_com_erro,media_centralizada,13.020833333333332,18.75,5.729166666666668,13.020833333333332,5.729166666666668
C4_C1_Crowder,n_com_erro,media_adaptativa,3.8229166666666665,5.0,1.1770833333333335,3.8229166666666665,1.1770833333333335
C4_C1_Crowder,n_com_erro,variacao_percentual,-70.64,-73.33333333333333,-2.693333333333328,-70.64,-2.693333333333328
C4_C1_Crowder,n_com_erro,d_instancia,-7.815444732066754,-9.297680735635744,-1.4822360035689899,-7.815444732066754,-1.4822360035689899
C4_C1_Crowder,n_com_erro,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1_Crowder,n_com_erro,p_instancia,0.0004368090232114,3.0517578125e-05,-0.0004062914450864,3.0517578125e-05,0.0
C4_C1_Crowder,taxa_omissao,media_centralizada,0.2170138888888888,0.3125,0.09548611111111119,0.21701388888888884,0.09548611111111116
