perfil_adaptativa,perfil_centralizada,metrica,media,ic95_inf,ic95_sup
0,55,taxa_omissao,0.018749999999999996,0.002967213529952637,0.03453278647004736
0,55,divida_latente_sobre_plano,0.03569924487596506,0.015300139485787886,0.05609835026614224
0,55,taxa_falha_efetiva,0.017708333333333326,0.007763188629319993,0.02765347803734666
0,55,fracao_porta1,0.04583333333333334,-0.03317338438975234,0.12484005105641902
0,56,atraso_relativo,0.9942535945219684,0.5817651990466844,1.4067419899972524
0,56,taxa_omissao,0.010416666666666663,-0.02317291404841211,0.04400624738174544
0,56,divida_latente_sobre_plano,0.0391866824144116,0.02748570700752073,0.05088765782130247
0,56,taxa_falha_efetiva,0.0010416666666666647,-0.048091180533589566,0.05017451386692289
0,56,fracao_porta1,0.008333333333333331,-0.05072044624619517,0.06738711291286184
0,57,atraso_relativo,0.3532625677400378,-0.28728908942830694,0.9938142249083826
0,57,taxa_omissao,0.10833333333333332,0.08237133390552816,0.13429533276113848
0,57,divida_latente_sobre_plano,0.031331863457346606,0.006663694426683325,0.05600003248800989
0,57,taxa_falha_efetiva,0.027083333333333327,-0.02441563246176435,0.07858229912843101
0,57,fracao_porta1,0.05104166666666667,-0.039764840700627295,0.14184817403396063
0,58,atraso_relativo,0.9360285704670885,0.43968301195324755,1.4323741289809295
0,58,taxa_omissao,0.11354166666666667,0.06381594314660005,0.16326739018673328
0,58,divida_latente_sobre_plano,0.05116300580009138,0.024993197196788074,0.07733281440339468
0,58,taxa_falha_efetiva,0.02291666666666666,-0.03650813507318201,0.08234146840651534
0,58,fracao_porta1,0.037500000000000006,-0.027235459755161104,0.10223545975516111
0,59,atraso_relativo,1.0103979711640567,0.6227855053572257,1.3980104369708877
0,59,taxa_omissao,0.09479166666666666,0.07096325614672651,0.11862007718660682
0,59,divida_latente_sobre_plano,0.04908828752542878,0.020483429333908666,0.0776931457169489
0,59,taxa_falha_efetiva,0.003125000000000001,-0.04747701515730054,0.053727015157300544
0,59,fracao_porta1,0.016666666666666673,-0.050730255987519526,0.08406358932085288
0,60,atraso_relativo,0.6607814159225857,0.10486637702474166,1.2166964548204295
0,60,taxa_omissao,0.184375,0.13706533970495466,0.23168466029504536
0,60,divida_latente_sobre_plano,0.05429982180722589,0.034848381252345934,0.07375126236210584
0,60,taxa_falha_efetiva,0.007291666666666662,-0.02154480716533123,0.03612814049866456
0,60,fracao_porta1,0.02500000000000001,-0.03836282058858291,0.08836282058858293
0,61,atraso_relativo,0.9366898615535714,0.5642784473007212,1.3091012758064215
0,61,taxa_omissao,0.1875,0.16390331372610553,0.21109668627389447
0,61,divida_latente_sobre_plano,0.06125232381654874,0.037825961449648456,0.08467868618344904
0,61,taxa_falha_efetiva,0.003124999999999996,-0.014311859601146372,0.020561859601146364
0,61,fracao_porta1,0.029166666666666667,-0.028886128885716338,0.08721946221904966
0,62,atraso_relativo,0.9758635452655509,0.6006649313944502,1.3510621591366516
0,62,taxa_omissao,0.18020833333333333,0.1392034512566343,0.22121321541003236
0,62,divida_latente_sobre_plano,0.06066706923650274,0.03752509425965586,0.08380904421334961
0,62,taxa_falha_efetiva,0.008333333333333333,-0.02276457563561906,0.03943124230228573
0,62,fracao_porta1,0.020833333333333332,-0.034373252240307225,0.07603991890697388
0,63,atraso_relativo,0.18464616268577094,-0.29738489778832083,0.6666772231598628
0,63,taxa_omissao,0.03958333333333333,0.013905080123822345,0.06526158654284432
0,63,divida_latente_sobre_plano,0.016043015157814717,-0.008598667185814955,0.04068469750144439
0,63,taxa_falha_efetiva,0.0375,0.02812362765321426,0.04687637234678574
0,63,fracao_porta1,0.03333333333333334,-0.03704153094637244,0.10370819761303912
0,64,atraso_relativo,0.9724064664004427,0.5209071475795296,1.423905785221356
0,64,taxa_omissao,0.017708333333333333,0.0011330921599777936,0.03428357450668887
0,64,divida_latente_sobre_plano,0.03782032928993071,0.015387978345786427,0.060252680234075
0,64,taxa_falha_efetiva,0.00729166666666666,-0.009283574506688866,0.023866907840022183
0,64,fracao_porta1,0.03229166666666666,0.011065000966985133,0.05351833236634819
0,65,atraso_relativo,0.9902492671362977,0.5413585730373232,1.4391399612352722
0,65,taxa_omissao,0.02187499999999999,-0.012094136047456135,0.05584413604745612
0,65,divida_latente_sobre_plano,0.040061000896849774,0.019464543782053173,0.060657458011646376
0,65,taxa_falha_efetiva,0.016666666666666663,-0.011462450373690536,0.04479578370702386
0,65,fracao_porta1,0.03229166666666666,-0.004968846295074707,0.06955217962840804
0,66,atraso_relativo,0.38679310746673445,-0.21291083522137044,0.9864970501548394
0,66,taxa_omissao,0.09791666666666665,0.02976305877950107,0.16607027455383222
0,66,divida_latente_sobre_plano,0.031727464878291894,0.01274352062997849,0.050711409126605295
0,66,taxa_falha_efetiva,0.031249999999999997,-0.03222834086787825,0.09472834086787825
0,66,fracao_porta1,0.02395833333333334,-0.03108211708908512,0.0789987837557518
