reporte,metrica,contraste,arquivo,delta
centralizada,duracao_efetiva_media,portao_rede_A,j6043_1.sm,-0.6222222222222221
centralizada,duracao_efetiva_media,portao_rede_A,j6046_1.sm,-0.6513888888888889
centralizada,duracao_efetiva_media,portao_rede_A,j604_1.sm,-1.013888888888889
centralizada,duracao_efetiva_media,portao_rede_A,j607_1.sm,-0.5486111111111113
centralizada,duracao_efetiva_media,rede_portao_A,j6010_1.sm,-0.6541666666666668
centralizada,duracao_efetiva_media,rede_portao_A,j6013_1.sm,-0.9111111111111111
centralizada,duracao_efetiva_media,rede_portao_A,j6016_1.sm,-0.7875000000000004
centralizada,duracao_efetiva_media,rede_portao_A,j6019_1.sm,-0.6930555555555559
centralizada,duracao_efetiva_media,rede_portao_A,j6021_1.sm,-1.0791666666666668
centralizada,duracao_efetiva_media,rede_portao_A,j6024_1.sm,-0.7611111111111111
centralizada,duracao_efetiva_media,rede_portao_A,j6027_1.sm,-1.1597222222222223
centralizada,duracao_efetiva_media,rede_portao_A,j602_1.sm,-0.8888888888888887
centralizada,duracao_efetiva_media,rede_portao_A,j6032_1.sm,-1.0097222222222226
centralizada,duracao_efetiva_media,rede_portao_A,j6035_1.sm,-0.65
centralizada,duracao_efetiva_media,rede_portao_A,j6038_1.sm,-0.8402777777777778
centralizada,duracao_efetiva_media,rede_portao_A,j6040_1.sm,-0.9569444444444445
centralizada,duracao_efetiva_media,rede_portao_A,j6043_1.sm,-0.5236111111111111
centralizada,duracao_efetiva_media,rede_portao_A,j6046_1.sm,-0.4875000000000001
centralizada,duracao_efetiva_media,rede_portao_A,j604_1.sm,-1.038888888888889
centralizada,duracao_efetiva_media,rede_portao_A,j607_1.sm,-1.0819444444444446
centralizada,N_req,portao,j6010_1.sm,128.08333333333334
centralizada,N_req,portao,j6013_1.sm,79.0
centralizada,N_req,portao,j6016_1.sm,138.25
centralizada,N_req,portao,j6019_1.sm,115.75
centralizada,N_req,portao,j6021_1.sm,83.33333333333333
centralizada,N_req,portao,j6024_1.sm,119.83333333333333
centralizada,N_req,portao,j6027_1.sm,150.91666666666666
centralizada,N_req,portao,j602_1.sm,112.08333333333333
centralizada,N_req,portao,j6032_1.sm,136.66666666666666
centralizada,N_req,portao,j6035_1.sm,141.5
centralizada,N_req,portao,j6038_1.sm,113.91666666666667
centralizada,N_req,portao,j6040_1.sm,146.83333333333334
centralizada,N_req,portao,j6043_1.sm,188.0
centralizada,N_req,portao,j6046_1.sm,171.08333333333334
centralizada,N_req,portao,j604_1.sm,143.58333333333334
centralizada,N_req,portao,j607_1.sm,132.25
centralizada,N_req,rede,j6010_1.sm,0.0
centralizada,N_req,rede,j6013_1.sm,0.0
centralizada,N_req,rede,j6016_1.sm,0.0
centralizada,N_req,rede,j6019_1.sm,0.0
centralizada,N_req,rede,j6021_1.sm,0.0
centralizada,N_req,rede,j6024_1.sm,0.0
centralizada,N_req,rede,j6027_1.sm,0.0
centralizada,N_req,rede,j602_1.sm,0.0
centralizada,N_req,rede,j6032_1.sm,0.0
centralizada,N_req,rede,j6035_1.sm,0.0
centralizada,N_req,rede,j6038_1.sm,0.0
centralizada,N_req,rede,j6040_1.sm,0.0
centralizada,N_req,rede,j6043_1.sm,0.0
centralizada,N_req,rede,j6046_1.sm,0.0
centralizada,N_req,rede,j604_1.sm,0.0
centralizada,N_req,rede,j607_1.sm,0.0
centralizada,N_req,interacao,j6010_1.sm,-6.083333333333333
centralizada,N_req,interacao,j6013_1.sm,7.25
centralizada,N_req,interacao,j6016_1.sm,25.416666666666668
centralizada,N_req,interacao,j6019_1.sm,6.666666666666667
centralizada,N_req,interacao,j6021_1.sm,10.416666666666666
centralizada,N_req,interacao,j6024_1.sm,16.0
centralizada,N_req,interacao,j6027_1.sm,20.916666666666668
centralizada,N_req,interacao,j602_1.sm,9.75
centralizada,N_req,interacao,j6032_1.sm,12.0
centralizada,N_req,interacao,j6035_1.sm,7.083333333333333
centralizada,N_req,interacao,j6038_1.sm,9.833333333333334
centralizada,N_req,interacao,j6040_1.sm,16.0
centralizada,N_req,interacao,j6043_1.sm,19.916666666666668
centralizada,N_req,interacao,j6046_1.sm,3.5
centralizada,N_req,interacao,j604_1.sm,18.083333333333332
centralizada,N_req,interacao,j607_1.sm,0.5833333333333334
centralizada,N_req,total,j6010_1.sm,122.0
centralizada,N_req,total,j6013_1.sm,86.25
centralizada,N_req,total,j6016_1.sm,163.66666666666666
centralizada,N_req,total,j6019_1.sm,122.41666666666667
centralizada,N_req,total,j6021_1.sm,93.75
centralizada,N_req,total,j6024_1.sm,135.83333333333334
centralizada,N_req,total,j6027_1.sm,171.83333333333334
centralizada,N_req,total,j602_1.sm,121.83333333333333
centralizada,N_req,total,j6032_1.sm,148.66666666666666
centralizada,N_req,total,j6035_1.sm,148.58333333333334
centralizada,N_req,total,j6038_1.sm,123.75
centralizada,N_req,total,j6040_1.sm,162.83333333333334
centralizada,N_req,total,j6043_1.sm,207.91666666666666
centralizada,N_req,total,j6046_1.sm,174.58333333333334
centralizada,N_req,total,j604_1.sm,161.66666666666666
centralizada,N_req,total,j607_1.sm,132.83333333333334
centralizada,N_req,portao_rede_A,j6010_1.sm,122.0
centralizada,N_req,portao_rede_A,j6013_1.sm,86.25
centralizada,N_req,portao_rede_A,j6016_1.sm,163.66666666666666
centralizada,N_req,portao_rede_A,j6019_1.sm,122.41666666666667
centralizada,N_req,portao_rede_A,j6021_1.sm,93.75
centralizada,N_req,portao_rede_A,j6024_1.sm,135.83333333333334
centralizada,N_req,portao_rede_A,j6027_1.sm,171.83333333333334
centralizada,N_req,portao_rede_A,j602_1.sm,121.83333333333333
centralizada,N_req,portao_rede_A,j6032_1.sm,148.66666666666666
centralizada,N_req,portao_rede_A,j6035_1.sm,148.58333333333334
centralizada,N_req,portao_rede_A,j6038_1.sm,123.75
centralizada,N_req,portao_rede_A,j6040_1.sm,162.83333333333334
centralizada,N_req,portao_rede_A,j6043_1.sm,207.91666666666666
centralizada,N_req,portao_rede_A,j6046_1.sm,174.58333333333334
centralizada,N_req,portao_rede_A,j604_1.sm,161.66666666666666
centralizada,N_req,portao_rede_A,j607_1.sm,132.83333333333334
centralizada,N_req,rede_portao_A,j6010_1.sm,-6.083333333333333
centralizada,N_req,rede_portao_A,j6013_1.sm,7.25
centralizada,N_req,rede_portao_A,j6016_1.sm,25.416666666666668
centralizada,N_req,rede_portao_A,j6019_1.sm,6.666666666666667
centralizada,N_req,rede_portao_A,j6021_1.sm,10.416666666666666
centralizada,N_req,rede_portao_A,j6024_1.sm,16.0
centralizada,N_req,rede_portao_A,j6027_1.sm,20.916666666666668
centralizada,N_req,rede_portao_A,j602_1.sm,9.75
centralizada,N_req,rede_portao_A,j6032_1.sm,12.0
centralizada,N_req,rede_portao_A,j6035_1.sm,7.083333333333333
centralizada,N_req,rede_portao_A,j6038_1.sm,9.833333333333334
centralizada,N_req,rede_portao_A,j6040_1.sm,16.0
centralizada,N_req,rede_portao_A,j6043_1.sm,19.916666666666668
centralizada,N_req,rede_portao_A,j6046_1.sm,3.5
centralizada,N_req,rede_portao_A,j604_1.sm,18.083333333333332
centralizada,N_req,rede_portao_A,j607_1.sm,0.5833333333333334
centralizada,N_fail,portao,j6010_1.sm,33.416666666666664
centralizada,N_fail,portao,j6013_1.sm,12.25
centralizada,N_fail,portao,j6016_1.sm,41.583333333333336
centralizada,N_fail,portao,j6019_1.sm,35.75
centralizada,N_fail,portao,j6021_1.sm,16.916666666666668
centralizada,N_fail,portao,j6024_1.sm,37.75
centralizada,N_fail,portao,j6027_1.sm,37.416666666666664
centralizada,N_fail,portao,j602_1.sm,38.083333333333336
centralizada,N_fail,portao,j6032_1.sm,50.666666666666664
centralizada,N_fail,portao,j6035_1.sm,42.333333333333336
centralizada,N_fail,portao,j6038_1.sm,39.083333333333336
centralizada,N_fail,portao,j6040_1.sm,45.833333333333336
centralizada,N_fail,portao,j6043_1.sm,37.833333333333336
centralizada,N_fail,portao,j6046_1.sm,34.166666666666664
centralizada,N_fail,portao,j604_1.sm,49.333333333333336
centralizada,N_fail,portao,j607_1.sm,47.083333333333336
centralizada,N_fail,rede,j6010_1.sm,0.0
centralizada,N_fail,rede,j6013_1.sm,0.0
centralizada,N_fail,rede,j6016_1.sm,0.0
centralizada,N_fail,rede,j6019_1.sm,0.0
centralizada,N_fail,rede,j6021_1.sm,0.0
centralizada,N_fail,rede,j6024_1.sm,0.0
centralizada,N_fail,rede,j6027_1.sm,0.0
centralizada,N_fail,rede,j602_1.sm,0.0
centralizada,N_fail,rede,j6032_1.sm,0.0
centralizada,N_fail,rede,j6035_1.sm,0.0
centralizada,N_fail,rede,j6038_1.sm,0.0
centralizada,N_fail,rede,j6040_1.sm,0.0
centralizada,N_fail,rede,j6043_1.sm,0.0
centralizada,N_fail,rede,j6046_1.sm,0.0
centralizada,N_fail,rede,j604_1.sm,0.0
centralizada,N_fail,rede,j607_1.sm,0.0
centralizada,N_fail,interacao,j6010_1.sm,0.6666666666666666
centralizada,N_fail,interacao,j6013_1.sm,2.75
centralizada,N_fail,interacao,j6016_1.sm,7.166666666666667
centralizada,N_fail,interacao,j6019_1.sm,0.4166666666666667
centralizada,N_fail,interacao,j6021_1.sm,1.0833333333333333
centralizada,N_fail,interacao,j6024_1.sm,0.5
centralizada,N_fail,interacao,j6027_1.sm,0.0
centralizada,N_fail,interacao,j602_1.sm,-0.3333333333333333
centralizada,N_fail,interacao,j6032_1.sm,3.5833333333333335
centralizada,N_fail,interacao,j6035_1.sm,-0.25
centralizada,N_fail,interacao,j6038_1.sm,-1.8333333333333333
centralizada,N_fail,interacao,j6040_1.sm,4.916666666666667
centralizada,N_fail,interacao,j6043_1.sm,2.1666666666666665
centralizada,N_fail,interacao,j6046_1.sm,0.0
centralizada,N_fail,interacao,j604_1.sm,4.333333333333333
centralizada,N_fail,interacao,j607_1.sm,-3.3333333333333335
centralizada,N_fail,total,j6010_1.sm,34.083333333333336
centralizada,N_fail,total,j6013_1.sm,15.0
centralizada,N_fail,total,j6016_1.sm,48.75
centralizada,N_fail,total,j6019_1.sm,36.166666666666664
centralizada,N_fail,total,j6021_1.sm,18.0
centralizada,N_fail,total,j6024_1.sm,38.25
centralizada,N_fail,total,j6027_1.sm,37.416666666666664
centralizada,N_fail,total,j602_1.sm,37.75
centralizada,N_fail,total,j6032_1.sm,54.25
centralizada,N_fail,total,j6035_1.sm,42.083333333333336
centralizada,N_fail,total,j6038_1.sm,37.25
centralizada,N_fail,total,j6040_1.sm,50.75
centralizada,N_fail,total,j6043_1.sm,40.0
centralizada,N_fail,total,j6046_1.sm,34.166666666666664
centralizada,N_fail,total,j604_1.sm,53.666666666666664
centralizada,N_fail,total,j607_1.sm,43.75
centralizada,N_fail,portao_rede_A,j6010_1.sm,34.083333333333336
centralizada,N_fail,portao_rede_A,j6013_1.sm,15.0
centralizada,N_fail,portao_rede_A,j6016_1.sm,48.75
centralizada,N_fail,portao_rede_A,j6019_1.sm,36.166666666666664
centralizada,N_fail,portao_rede_A,j6021_1.sm,18.0
centralizada,N_fail,portao_rede_A,j6024_1.sm,38.25
centralizada,N_fail,portao_rede_A,j6027_1.sm,37.416666666666664
centralizada,N_fail,portao_rede_A,j602_1.sm,37.75
centralizada,N_fail,portao_rede_A,j6032_1.sm,54.25
centralizada,N_fail,portao_rede_A,j6035_1.sm,42.083333333333336
centralizada,N_fail,portao_rede_A,j6038_1.sm,37.25
centralizada,N_fail,portao_rede_A,j6040_1.sm,50.75
centralizada,N_fail,portao_rede_A,j6043_1.sm,40.0
centralizada,N_fail,portao_rede_A,j6046_1.sm,34.166666666666664
centralizada,N_fail,portao_rede_A,j604_1.sm,53.666666666666664
centralizada,N_fail,portao_rede_A,j607_1.sm,43.75
centralizada,N_fail,rede_portao_A,j6010_1.sm,0.6666666666666666
centralizada,N_fail,rede_portao_A,j6013_1.sm,2.75
centralizada,N_fail,rede_portao_A,j6016_1.sm,7.166666666666667
centralizada,N_fail,rede_portao_A,j6019_1.sm,0.4166666666666667
centralizada,N_fail,rede_portao_A,j6021_1.sm,1.0833333333333333
centralizada,N_fail,rede_portao_A,j6024_1.sm,0.5
centralizada,N_fail,rede_portao_A,j6027_1.sm,0.0
centralizada,N_fail,rede_portao_A,j602_1.sm,-0.3333333333333333
centralizada,N_fail,rede_portao_A,j6032_1.sm,3.5833333333333335
centralizada,N_fail,rede_portao_A,j6035_1.sm,-0.25
centralizada,N_fail,rede_portao_A,j6038_1.sm,-1.8333333333333333
centralizada,N_fail,rede_portao_A,j6040_1.sm,4.916666666666667
centralizada,N_fail,rede_portao_A,j6043_1.sm,2.1666666666666665
centralizada,N_fail,rede_portao_A,j6046_1.sm,0.0
centralizada,N_fail,rede_portao_A,j604_1.sm,4.333333333333333
centralizada,N_fail,rede_portao_A,j607_1.sm,-3.3333333333333335
centralizada,N_success,portao,j6010_1.sm,94.66666666666667
centralizada,N_success,portao,j6013_1.sm,66.75
centralizada,N_success,portao,j6016_1.sm,96.66666666666667
centralizada,N_success,portao,j6019_1.sm,80.0
centralizada,N_success,portao,j6021_1.sm,66.41666666666667
centralizada,N_success,portao,j6024_1.sm,82.08333333333333
centralizada,N_success,portao,j6027_1.sm,113.5
centralizada,N_success,portao,j602_1.sm,74.0
centralizada,N_success,portao,j6032_1.sm,86.0
centralizada,N_success,portao,j6035_1.sm,99.16666666666667
centralizada,N_success,portao,j6038_1.sm,74.83333333333333
centralizada,N_success,portao,j6040_1.sm,101.0
centralizada,N_success,portao,j6043_1.sm,150.16666666666666
centralizada,N_success,portao,j6046_1.sm,136.91666666666666
centralizada,N_success,portao,j604_1.sm,94.25
centralizada,N_success,portao,j607_1.sm,85.16666666666667
centralizada,N_success,rede,j6010_1.sm,0.0
centralizada,N_success,rede,j6013_1.sm,0.0
centralizada,N_success,rede,j6016_1.sm,0.0
centralizada,N_success,rede,j6019_1.sm,0.0
centralizada,N_success,rede,j6021_1.sm,0.0
centralizada,N_success,rede,j6024_1.sm,0.0
centralizada,N_success,rede,j6027_1.sm,0.0
centralizada,N_success,rede,j602_1.sm,0.0
centralizada,N_success,rede,j6032_1.sm,0.0
centralizada,N_success,rede,j6035_1.sm,0.0
centralizada,N_success,rede,j6038_1.sm,0.0
centralizada,N_success,rede,j6040_1.sm,0.0
centralizada,N_success,rede,j6043_1.sm,0.0
centralizada,N_success,rede,j6046_1.sm,0.0
centralizada,N_success,rede,j604_1.sm,0.0
centralizada,N_success,rede,j607_1.sm,0.0
centralizada,N_success,interacao,j6010_1.sm,-6.75
centralizada,N_success,interacao,j6013_1.sm,4.5
centralizada,N_success,interacao,j6016_1.sm,18.25
centralizada,N_success,interacao,j6019_1.sm,6.25
centralizada,N_success,interacao,j6021_1.sm,9.333333333333334
centralizada,N_success,interacao,j6024_1.sm,15.5
centralizada,N_success,interacao,j6027_1.sm,20.916666666666668
centralizada,N_success,interacao,j602_1.sm,10.083333333333334
centralizada,N_success,interacao,j6032_1.sm,8.416666666666666
centralizada,N_success,interacao,j6035_1.sm,7.333333333333333
centralizada,N_success,interacao,j6038_1.sm,11.666666666666666
centralizada,N_success,interacao,j6040_1.sm,11.083333333333334
centralizada,N_success,interacao,j6043_1.sm,17.75
centralizada,N_success,interacao,j6046_1.sm,3.5
centralizada,N_success,interacao,j604_1.sm,13.75
centralizada,N_success,interacao,j607_1.sm,3.9166666666666665
centralizada,N_success,total,j6010_1.sm,87.91666666666667
centralizada,N_success,total,j6013_1.sm,71.25
centralizada,N_success,total,j6016_1.sm,114.91666666666667
centralizada,N_success,total,j6019_1.sm,86.25
centralizada,N_success,total,j6021_1.sm,75.75
centralizada,N_success,total,j6024_1.sm,97.58333333333333
centralizada,N_success,total,j6027_1.sm,134.41666666666666
centralizada,N_success,total,j602_1.sm,84.08333333333333
centralizada,N_success,total,j6032_1.sm,94.41666666666667
centralizada,N_success,total,j6035_1.sm,106.5
centralizada,N_success,total,j6038_1.sm,86.5
centralizada,N_success,total,j6040_1.sm,112.08333333333333
centralizada,N_success,total,j6043_1.sm,167.91666666666666
centralizada,N_success,total,j6046_1.sm,140.41666666666666
centralizada,N_success,total,j604_1.sm,108.0
centralizada,N_success,total,j607_1.sm,89.08333333333333
centralizada,N_success,portao_rede_A,j6010_1.sm,87.91666666666667
centralizada,N_success,portao_rede_A,j6013_1.sm,71.25
centralizada,N_success,portao_rede_A,j6016_1.sm,114.91666666666667
centralizada,N_success,portao_rede_A,j6019_1.sm,86.25
centralizada,N_success,portao_rede_A,j6021_1.sm,75.75
centralizada,N_success,portao_rede_A,j6024_1.sm,97.58333333333333
centralizada,N_success,portao_rede_A,j6027_1.sm,134.41666666666666
centralizada,N_success,portao_rede_A,j602_1.sm,84.08333333333333
centralizada,N_success,portao_rede_A,j6032_1.sm,94.41666666666667
centralizada,N_success,portao_rede_A,j6035_1.sm,106.5
centralizada,N_success,portao_rede_A,j6038_1.sm,86.5
centralizada,N_success,portao_rede_A,j6040_1.sm,112.08333333333333
centralizada,N_success,portao_rede_A,j6043_1.sm,167.91666666666666
centralizada,N_success,portao_rede_A,j6046_1.sm,140.41666666666666
centralizada,N_success,portao_rede_A,j604_1.sm,108.0
centralizada,N_success,portao_rede_A,j607_1.sm,89.08333333333333
centralizada,N_success,rede_portao_A,j6010_1.sm,-6.75
centralizada,N_success,rede_portao_A,j6013_1.sm,4.5
centralizada,N_success,rede_portao_A,j6016_1.sm,18.25
centralizada,N_success,rede_portao_A,j6019_1.sm,6.25
centralizada,N_success,rede_portao_A,j6021_1.sm,9.333333333333334
centralizada,N_success,rede_portao_A,j6024_1.sm,15.5
centralizada,N_success,rede_portao_A,j6027_1.sm,20.916666666666668
centralizada,N_success,rede_portao_A,j602_1.sm,10.083333333333334
centralizada,N_success,rede_portao_A,j6032_1.sm,8.416666666666666
centralizada,N_success,rede_portao_A,j6035_1.sm,7.333333333333333
centralizada,N_success,rede_portao_A,j6038_1.sm,11.666666666666666
centralizada,N_success,rede_portao_A,j6040_1.sm,11.083333333333334
centralizada,N_success,rede_portao_A,j6043_1.sm,17.75
centralizada,N_success,rede_portao_A,j6046_1.sm,3.5
centralizada,N_success,rede_portao_A,j604_1.sm,13.75
centralizada,N_success,rede_portao_A,j607_1.sm,3.9166666666666665
centralizada,N_blocked,portao,j6010_1.sm,-120.33333333333333
centralizada,N_blocked,portao,j6013_1.sm,-77.83333333333333
centralizada,N_blocked,portao,j6016_1.sm,-143.08333333333334
centralizada,N_blocked,portao,j6019_1.sm,-107.41666666666667
centralizada,N_blocked,portao,j6021_1.sm,-88.91666666666667
centralizada,N_blocked,portao,j6024_1.sm,-127.33333333333333
centralizada,N_blocked,portao,j6027_1.sm,-152.83333333333334
centralizada,N_blocked,portao,j602_1.sm,-118.75
centralizada,N_blocked,portao,j6032_1.sm,-135.91666666666666
centralizada,N_blocked,portao,j6035_1.sm,-137.0
centralizada,N_blocked,portao,j6038_1.sm,-111.75
centralizada,N_blocked,portao,j6040_1.sm,-155.25
centralizada,N_blocked,portao,j6043_1.sm,-178.33333333333334
centralizada,N_blocked,portao,j6046_1.sm,-144.0
centralizada,N_blocked,portao,j604_1.sm,-145.16666666666666
centralizada,N_blocked,portao,j607_1.sm,-144.83333333333334
centralizada,N_blocked,rede,j6010_1.sm,26.916666666666668
centralizada,N_blocked,rede,j6013_1.sm,20.833333333333332
centralizada,N_blocked,rede,j6016_1.sm,6.333333333333333
centralizada,N_blocked,rede,j6019_1.sm,23.166666666666668
centralizada,N_blocked,rede,j6021_1.sm,7.666666666666667
centralizada,N_blocked,rede,j6024_1.sm,13.5
centralizada,N_blocked,rede,j6027_1.sm,22.0
centralizada,N_blocked,rede,j602_1.sm,6.75
centralizada,N_blocked,rede,j6032_1.sm,12.0
centralizada,N_blocked,rede,j6035_1.sm,15.25
centralizada,N_blocked,rede,j6038_1.sm,15.75
centralizada,N_blocked,rede,j6040_1.sm,21.583333333333332
centralizada,N_blocked,rede,j6043_1.sm,34.833333333333336
centralizada,N_blocked,rede,j6046_1.sm,26.166666666666668
centralizada,N_blocked,rede,j604_1.sm,25.0
centralizada,N_blocked,rede,j607_1.sm,14.916666666666666
centralizada,N_blocked,interacao,j6010_1.sm,-26.916666666666668
centralizada,N_blocked,interacao,j6013_1.sm,-20.833333333333332
centralizada,N_blocked,interacao,j6016_1.sm,-6.083333333333333
centralizada,N_blocked,interacao,j6019_1.sm,-23.0
centralizada,N_blocked,interacao,j6021_1.sm,-7.666666666666667
centralizada,N_blocked,interacao,j6024_1.sm,-13.5
centralizada,N_blocked,interacao,j6027_1.sm,-22.0
centralizada,N_blocked,interacao,j602_1.sm,-6.75
centralizada,N_blocked,interacao,j6032_1.sm,-12.0
centralizada,N_blocked,interacao,j6035_1.sm,-15.5
centralizada,N_blocked,interacao,j6038_1.sm,-15.75
centralizada,N_blocked,interacao,j6040_1.sm,-21.583333333333332
centralizada,N_blocked,interacao,j6043_1.sm,-34.833333333333336
centralizada,N_blocked,interacao,j6046_1.sm,-26.166666666666668
centralizada,N_blocked,interacao,j604_1.sm,-25.0
centralizada,N_blocked,interacao,j607_1.sm,-14.916666666666666
centralizada,N_blocked,total,j6010_1.sm,-120.33333333333333
centralizada,N_blocked,total,j6013_1.sm,-77.83333333333333
centralizada,N_blocked,total,j6016_1.sm,-142.83333333333334
centralizada,N_blocked,total,j6019_1.sm,-107.25
centralizada,N_blocked,total,j6021_1.sm,-88.91666666666667
centralizada,N_blocked,total,j6024_1.sm,-127.33333333333333
centralizada,N_blocked,total,j6027_1.sm,-152.83333333333334
centralizada,N_blocked,total,j602_1.sm,-118.75
centralizada,N_blocked,total,j6032_1.sm,-135.91666666666666
centralizada,N_blocked,total,j6035_1.sm,-137.25
centralizada,N_blocked,total,j6038_1.sm,-111.75
centralizada,N_blocked,total,j6040_1.sm,-155.25
centralizada,N_blocked,total,j6043_1.sm,-178.33333333333334
centralizada,N_blocked,total,j6046_1.sm,-144.0
centralizada,N_blocked,total,j604_1.sm,-145.16666666666666
centralizada,N_blocked,total,j607_1.sm,-144.83333333333334
centralizada,N_blocked,portao_rede_A,j6010_1.sm,-147.25
centralizada,N_blocked,portao_rede_A,j6013_1.sm,-98.66666666666667
centralizada,N_blocked,portao_rede_A,j6016_1.sm,-149.16666666666666
centralizada,N_blocked,portao_rede_A,j6019_1.sm,-130.41666666666666
centralizada,N_blocked,portao_rede_A,j6021_1.sm,-96.58333333333333
centralizada,N_blocked,portao_rede_A,j6024_1.sm,-140.83333333333334
centralizada,N_blocked,portao_rede_A,j6027_1.sm,-174.83333333333334
centralizada,N_blocked,portao_rede_A,j602_1.sm,-125.5
centralizada,N_blocked,portao_rede_A,j6032_1.sm,-147.91666666666666
centralizada,N_blocked,portao_rede_A,j6035_1.sm,-152.5
centralizada,N_blocked,portao_rede_A,j6038_1.sm,-127.5
centralizada,N_blocked,portao_rede_A,j6040_1.sm,-176.83333333333334
centralizada,N_blocked,portao_rede_A,j6043_1.sm,-213.16666666666666
centralizada,N_blocked,portao_rede_A,j6046_1.sm,-170.16666666666666
centralizada,N_blocked,portao_rede_A,j604_1.sm,-170.16666666666666
centralizada,N_blocked,portao_rede_A,j607_1.sm,-159.75
centralizada,N_blocked,rede_portao_A,j6010_1.sm,0.0
centralizada,N_blocked,rede_portao_A,j6013_1.sm,0.0
centralizada,N_blocked,rede_portao_A,j6016_1.sm,0.25
centralizada,N_blocked,rede_portao_A,j6019_1.sm,0.16666666666666666
centralizada,N_blocked,rede_portao_A,j6021_1.sm,0.0
centralizada,N_blocked,rede_portao_A,j6024_1.sm,0.0
centralizada,N_blocked,rede_portao_A,j6027_1.sm,0.0
centralizada,N_blocked,rede_portao_A,j602_1.sm,0.0
centralizada,N_blocked,rede_portao_A,j6032_1.sm,0.0
centralizada,N_blocked,rede_portao_A,j6035_1.sm,-0.25
centralizada,N_blocked,rede_portao_A,j6038_1.sm,0.0
centralizada,N_blocked,rede_portao_A,j6040_1.sm,0.0
centralizada,N_blocked,rede_portao_A,j6043_1.sm,0.0
centralizada,N_blocked,rede_portao_A,j6046_1.sm,0.0
centralizada,N_blocked,rede_portao_A,j604_1.sm,0.0
centralizada,N_blocked,rede_portao_A,j607_1.sm,0.0
