etapa,canal,tau_sat,s_transicao,metrica,arquivo,semente,diferenca
grade,ativo,1.0,0.25,taxa_omissao,j6021_1.sm,0,-0.18333333333333332
grade,ativo,1.0,0.25,taxa_omissao,j6021_1.sm,1,-0.23333333333333334
grade,ativo,1.0,0.25,taxa_omissao,j6021_1.sm,2,-0.1666666666666667
grade,ativo,1.0,0.25,taxa_omissao,j6021_1.sm,3,-0.3
grade,ativo,1.0,0.25,taxa_omissao,j6032_1.sm,0,-0.2166666666666666
grade,ativo,1.0,0.25,taxa_omissao,j6032_1.sm,1,-0.2666666666666667
grade,ativo,1.0,0.25,taxa_omissao,j6032_1.sm,2,-0.21666666666666673
grade,ativo,1.0,0.25,taxa_omissao,j6032_1.sm,3,-0.2333333333333334
grade,ativo,1.0,0.25,taxa_omissao,j6043_1.sm,0,-0.16666666666666657
grade,ativo,1.0,0.25,taxa_omissao,j6043_1.sm,1,-0.1166666666666667
grade,ativo,1.0,0.25,taxa_omissao,j6043_1.sm,2,-0.2
grade,ativo,1.0,0.25,taxa_omissao,j6043_1.sm,3,-0.2666666666666667
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,0,-0.0653531005154037
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,1,-0.0615116621255349
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,2,-0.1142947047926101
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6010_1.sm,3,-0.0346635273941471
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,0,-0.016351433192086297
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,1,-0.06659289759479109
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,2,-0.0475068874966169
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6021_1.sm,3,-0.1157129137190262
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,0,-0.0902382092894536
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,1,-0.1489652524205795
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,2,-0.05609698267077139
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6032_1.sm,3,-0.050045339020605
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,0,-0.029688380052458704
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,1,-0.0654374558100018
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,2,-0.0709238435194475
grade,ativo,1.0,0.25,divida_latente_sobre_plano,j6043_1.sm,3,-0.0543745020656495
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,0,-0.1
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,1,-0.11666666666666672
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,2,-0.08333333333333326
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6010_1.sm,3,0.016666666666666607
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,0,-0.016666666666666663
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,1,0.0
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,2,-0.01666666666666669
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6021_1.sm,3,-0.1833333333333333
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,0,-0.11666666666666659
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,1,-0.03333333333333327
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,2,-0.0666666666666666
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6032_1.sm,3,-0.1
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6043_1.sm,0,0.01666666666666669
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6043_1.sm,1,0.1333333333333333
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6043_1.sm,2,0.03333333333333327
grade,ativo,1.0,0.25,taxa_falha_efetiva,j6043_1.sm,3,-0.1333333333333333
grade,ativo,1.0,0.25,fracao_porta1,j6010_1.sm,0,-0.050000000000000044
grade,ativo,1.0,0.25,fracao_porta1,j6010_1.sm,1,-0.2333333333333334
grade,ativo,1.0,0.25,fracao_porta1,j6010_1.sm,2,0.04999999999999993
grade,ativo,1.0,0.25,fracao_porta1,j6010_1.sm,3,-0.18333333333333335
grade,ativo,1.0,0.25,fracao_porta1,j6021_1.sm,0,-0.06666666666666665
grade,ativo,1.0,0.25,fracao_porta1,j6021_1.sm,1,-0.13333333333333336
grade,ativo,1.0,0.25,fracao_porta1,j6021_1.sm,2,-0.10000000000000003
grade,ativo,1.0,0.25,fracao_porta1,j6021_1.sm,3,-0.13333333333333336
grade,ativo,1.0,0.25,fracao_porta1,j6032_1.sm,0,-0.18333333333333335
grade,ativo,1.0,0.25,fracao_porta1,j6032_1.sm,1,-0.1833333333333334
grade,ativo,1.0,0.25,fracao_porta1,j6032_1.sm,2,0.01666666666666672
grade,ativo,1.0,0.25,fracao_porta1,j6032_1.sm,3,-0.06666666666666676
grade,ativo,1.0,0.25,fracao_porta1,j6043_1.sm,0,-0.13333333333333341
grade,ativo,1.0,0.25,fracao_porta1,j6043_1.sm,1,-0.1333333333333333
grade,ativo,1.0,0.25,fracao_porta1,j6043_1.sm,2,-0.09999999999999998
grade,ativo,1.0,0.25,fracao_porta1,j6043_1.sm,3,-0.09999999999999998
grade,ativo,1.0,0.6,atraso_relativo,j6010_1.sm,0,-0.8470588235294116
grade,ativo,1.0,0.6,atraso_relativo,j6010_1.sm,1,-2.7529411764705882
grade,ativo,1.0,0.6,atraso_relativo,j6010_1.sm,2,-1.1647058823529413
grade,ativo,1.0,0.6,atraso_relativo,j6010_1.sm,3,-0.7882352941176469
grade,ativo,1.0,0.6,atraso_relativo,j6021_1.sm,0,-1.1842105263157894
grade,ativo,1.0,0.6,atraso_relativo,j6021_1.sm,1,-1.4605263157894735
grade,ativo,1.0,0.6,atraso_relativo,j6021_1.sm,2,-1.3947368421052633
grade,ativo,1.0,0.6,atraso_relativo,j6021_1.sm,3,-0.3552631578947367
grade,ativo,1.0,0.6,atraso_relativo,j6032_1.sm,0,-0.5797101449275364
grade,ativo,1.0,0.6,atraso_relativo,j6032_1.sm,1,-1.4347826086956523
grade,ativo,1.0,0.6,atraso_relativo,j6032_1.sm,2,-0.7101449275362317
grade,ativo,1.0,0.6,atraso_relativo,j6032_1.sm,3,-1.2173913043478262
grade,ativo,1.0,0.6,atraso_relativo,j6043_1.sm,0,-0.2222222222222221
grade,ativo,1.0,0.6,atraso_relativo,j6043_1.sm,1,-1.2129629629629628
grade,ativo,1.0,0.6,atraso_relativo,j6043_1.sm,2,-1.9537037037037035
grade,ativo,1.0,0.6,atraso_relativo,j6043_1.sm,3,-0.42592592592592604
grade,ativo,1.0,0.6,taxa_omissao,j6010_1.sm,0,-0.1333333333333333
grade,ativo,1.0,0.6,taxa_omissao,j6010_1.sm,1,-0.1333333333333333
grade,ativo,1.0,0.6,taxa_omissao,j6010_1.sm,2,-0.3666666666666667
grade,ativo,1.0,0.6,taxa_omissao,j6010_1.sm,3,-0.2833333333333334
grade,ativo,1.0,0.6,taxa_omissao,j6021_1.sm,0,-0.2333333333333334
grade,ativo,1.0,0.6,taxa_omissao,j6021_1.sm,1,-0.25
grade,ativo,1.0,0.6,taxa_omissao,j6021_1.sm,2,-0.30000000000000004
grade,ativo,1.0,0.6,taxa_omissao,j6021_1.sm,3,-0.2
grade,ativo,1.0,0.6,taxa_omissao,j6032_1.sm,0,-0.08333333333333341
grade,ativo,1.0,0.6,taxa_omissao,j6032_1.sm,1,-0.11666666666666659
grade,ativo,1.0,0.6,taxa_omissao,j6032_1.sm,2,-0.28333333333333327
grade,ativo,1.0,0.6,taxa_omissao,j6032_1.sm,3,-0.16666666666666657
grade,ativo,1.0,0.6,taxa_omissao,j6043_1.sm,0,-0.0833333333333333
grade,ativo,1.0,0.6,taxa_omissao,j6043_1.sm,1,-0.05
grade,ativo,1.0,0.6,taxa_omissao,j6043_1.sm,2,-0.1833333333333333
grade,ativo,1.0,0.6,taxa_omissao,j6043_1.sm,3,-0.08333333333333341
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6010_1.sm,0,-0.029740640946311105
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6010_1.sm,1,-0.06940982735817079
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6010_1.sm,2,-0.124293737796082
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6010_1.sm,3,-0.0720201304922571
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6021_1.sm,0,-0.0745736907684208
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6021_1.sm,1,-0.042470644217035905
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6021_1.sm,2,-0.11035792745468079
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6021_1.sm,3,-0.038860713632832
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6032_1.sm,0,-0.0832484774313014
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6032_1.sm,1,-0.04670113830861759
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6032_1.sm,2,-0.0692252886592789
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6032_1.sm,3,-0.058908129141969495
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6043_1.sm,0,-0.016516453764346302
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6043_1.sm,1,-0.018780615585800596
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6043_1.sm,2,-0.0719725677836269
grade,ativo,1.0,0.6,divida_latente_sobre_plano,j6043_1.sm,3,-0.029992165802647103
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6010_1.sm,0,-0.04999999999999999
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6010_1.sm,1,-0.03333333333333341
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6010_1.sm,2,-0.16666666666666669
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6010_1.sm,3,-0.1333333333333334
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6021_1.sm,0,-0.04999999999999999
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6021_1.sm,1,-0.1333333333333333
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6021_1.sm,2,-0.1166666666666667
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6021_1.sm,3,-0.016666666666666663
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6032_1.sm,0,0.0
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6032_1.sm,1,0.033333333333333326
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6032_1.sm,2,-0.08333333333333337
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6032_1.sm,3,-0.05000000000000002
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6043_1.sm,0,0.0
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6043_1.sm,1,0.0333333333333333
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6043_1.sm,2,0.016666666666666607
grade,ativo,1.0,0.6,taxa_falha_efetiva,j6043_1.sm,3,0.01666666666666672
grade,ativo,1.0,0.6,fracao_porta1,j6010_1.sm,0,0.01666666666666672
grade,ativo,1.0,0.6,fracao_porta1,j6010_1.sm,1,-0.033333333333333326
grade,ativo,1.0,0.6,fracao_porta1,j6010_1.sm,2,-0.09999999999999998
grade,ativo,1.0,0.6,fracao_porta1,j6010_1.sm,3,-0.08333333333333326
grade,ativo,1.0,0.6,fracao_porta1,j6021_1.sm,0,-0.06666666666666665
grade,ativo,1.0,0.6,fracao_porta1,j6021_1.sm,1,0.06666666666666665
grade,ativo,1.0,0.6,fracao_porta1,j6021_1.sm,2,-0.15000000000000002
grade,ativo,1.0,0.6,fracao_porta1,j6021_1.sm,3,-0.050000000000000044
grade,ativo,1.0,0.6,fracao_porta1,j6032_1.sm,0,-0.15000000000000002
grade,ativo,1.0,0.6,fracao_porta1,j6032_1.sm,1,-0.16666666666666663
grade,ativo,1.0,0.6,fracao_porta1,j6032_1.sm,2,-0.16666666666666663
grade,ativo,1.0,0.6,fracao_porta1,j6032_1.sm,3,-0.033333333333333326
grade,ativo,1.0,0.6,fracao_porta1,j6043_1.sm,0,0.033333333333333326
grade,ativo,1.0,0.6,fracao_porta1,j6043_1.sm,1,0.08333333333333337
grade,ativo,1.0,0.6,fracao_porta1,j6043_1.sm,2,-0.033333333333333326
grade,ativo,1.0,0.6,fracao_porta1,j6043_1.sm,3,-0.06666666666666665
grade,ativo,1.4,0.01,atraso_relativo,j6021_1.sm,3,-1.1315789473684217
grade,ativo,1.4,0.01,atraso_relativo,j6032_1.sm,2,-0.6376811594202896
grade,ativo,1.4,0.01,atraso_relativo,j6032_1.sm,3,-1.028985507246377
grade,ativo,1.4,0.01,atraso_relativo,j6043_1.sm,2,-0.6944444444444444
grade,ativo,1.4,0.01,atraso_relativo,j6043_1.sm,3,-0.2777777777777777
grade,ativo,1.4,0.01,taxa_omissao,j6021_1.sm,3,-0.2666666666666667
grade,ativo,1.4,0.01,taxa_omissao,j6032_1.sm,2,-0.25
grade,ativo,1.4,0.01,taxa_omissao,j6032_1.sm,3,-0.2666666666666667
grade,ativo,1.4,0.01,taxa_omissao,j6043_1.sm,2,-0.33333333333333326
grade,ativo,1.4,0.01,taxa_omissao,j6043_1.sm,3,-0.4000000000000001
grade,ativo,1.4,0.01,divida_latente_sobre_plano,j6021_1.sm,3,-0.05517147879673939
grade,ativo,1.4,0.01,divida_latente_sobre_plano,j6032_1.sm,2,-0.1406746651782708
grade,ativo,1.4,0.01,divida_latente_sobre_plano,j6032_1.sm,3,-0.087693805943917
grade,ativo,1.4,0.01,divida_latente_sobre_plano,j6043_1.sm,2,-0.1345215291500687
grade,ativo,1.4,0.01,divida_latente_sobre_plano,j6043_1.sm,3,-0.1483749851323485
grade,ativo,1.4,0.01,taxa_falha_efetiva,j6021_1.sm,3,-0.050000000000000044
grade,ativo,1.4,0.01,taxa_falha_efetiva,j6032_1.sm,2,-0.03333333333333338
grade,ativo,1.4,0.01,taxa_falha_efetiva,j6032_1.sm,3,-0.1333333333333333
grade,ativo,1.4,0.01,taxa_falha_efetiva,j6043_1.sm,2,-0.1833333333333333
grade,ativo,1.4,0.01,taxa_falha_efetiva,j6043_1.sm,3,-0.16666666666666669
grade,ativo,1.4,0.01,fracao_porta1,j6021_1.sm,3,-0.30000000000000016
grade,ativo,1.4,0.01,fracao_porta1,j6032_1.sm,2,-0.15
grade,ativo,1.4,0.01,fracao_porta1,j6032_1.sm,3,-0.13333333333333336
grade,ativo,1.4,0.01,fracao_porta1,j6043_1.sm,2,-0.2500000000000001
grade,ativo,1.4,0.01,fracao_porta1,j6043_1.sm,3,-0.21666666666666667
grade,ativo,1.4,0.25,atraso_relativo,j6010_1.sm,0,-1.2588235294117645
grade,ativo,1.4,0.25,atraso_relativo,j6010_1.sm,1,-1.3294117647058823
grade,ativo,1.4,0.25,atraso_relativo,j6010_1.sm,2,-1.682352941176471
grade,ativo,1.4,0.25,atraso_relativo,j6010_1.sm,3,-1.5176470588235296
grade,ativo,1.4,0.25,atraso_relativo,j6021_1.sm,0,-1.1052631578947367
grade,ativo,1.4,0.25,atraso_relativo,j6021_1.sm,1,-0.32894736842105265
grade,ativo,1.4,0.25,atraso_relativo,j6021_1.sm,2,-0.9078947368421053
grade,ativo,1.4,0.25,atraso_relativo,j6021_1.sm,3,-1.3552631578947363
grade,ativo,1.4,0.25,atraso_relativo,j6032_1.sm,0,-1.652173913043478
grade,ativo,1.4,0.25,atraso_relativo,j6032_1.sm,1,-1.0289855072463765
grade,ativo,1.4,0.25,atraso_relativo,j6032_1.sm,2,-1.246376811594203
grade,ativo,1.4,0.25,atraso_relativo,j6032_1.sm,3,-1.768115942028985
grade,ativo,1.4,0.25,atraso_relativo,j6043_1.sm,0,-1.138888888888889
grade,ativo,1.4,0.25,atraso_relativo,j6043_1.sm,1,-0.6111111111111112
grade,ativo,1.4,0.25,atraso_relativo,j6043_1.sm,2,-1.1666666666666665
grade,ativo,1.4,0.25,atraso_relativo,j6043_1.sm,3,-1.074074074074074
grade,ativo,1.4,0.25,taxa_omissao,j6010_1.sm,0,-0.33333333333333337
grade,ativo,1.4,0.25,taxa_omissao,j6010_1.sm,1,-0.2833333333333334
grade,ativo,1.4,0.25,taxa_omissao,j6010_1.sm,2,-0.03333333333333341
grade,ativo,1.4,0.25,taxa_omissao,j6010_1.sm,3,-0.2666666666666667
grade,ativo,1.4,0.25,taxa_omissao,j6021_1.sm,0,-0.2
grade,ativo,1.4,0.25,taxa_omissao,j6021_1.sm,1,-0.21666666666666662
grade,ativo,1.4,0.25,taxa_omissao,j6021_1.sm,2,-0.2666666666666667
grade,ativo,1.4,0.25,taxa_omissao,j6021_1.sm,3,-0.25
grade,ativo,1.4,0.25,taxa_omissao,j6032_1.sm,0,-0.16666666666666674
grade,ativo,1.4,0.25,taxa_omissao,j6032_1.sm,1,-0.28333333333333344
grade,ativo,1.4,0.25,taxa_omissao,j6032_1.sm,2,-0.3666666666666667
grade,ativo,1.4,0.25,taxa_omissao,j6032_1.sm,3,-0.3333333333333333
grade,ativo,1.4,0.25,taxa_omissao,j6043_1.sm,0,-0.11666666666666671
grade,ativo,1.4,0.25,taxa_omissao,j6043_1.sm,1,-0.18333333333333332
grade,ativo,1.4,0.25,taxa_omissao,j6043_1.sm,2,-0.11666666666666671
grade,ativo,1.4,0.25,taxa_omissao,j6043_1.sm,3,-0.25
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6010_1.sm,0,-0.1015912277090627
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6010_1.sm,1,-0.10285570817219711
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6010_1.sm,2,-0.019463935881499396
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6010_1.sm,3,-0.0655478785423812
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6021_1.sm,0,-0.055394711744981805
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6021_1.sm,1,-0.09679737322019219
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6021_1.sm,2,-0.12489926192305259
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6021_1.sm,3,-0.040961547174498306
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6032_1.sm,0,-0.0803813135665429
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6032_1.sm,1,-0.1266357856404537
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6032_1.sm,2,-0.1273141402830012
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6032_1.sm,3,-0.08200895422756481
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6043_1.sm,0,-0.0150863197922732
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6043_1.sm,1,-0.07586711236147109
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6043_1.sm,2,-0.046368728063825394
grade,ativo,1.4,0.25,divida_latente_sobre_plano,j6043_1.sm,3,-0.0570252290449387
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6010_1.sm,0,-0.19999999999999998
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6010_1.sm,1,-0.1666666666666667
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6010_1.sm,2,0.1333333333333333
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6010_1.sm,3,-0.1333333333333333
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6021_1.sm,0,-0.016666666666666607
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6021_1.sm,1,0.04999999999999999
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6021_1.sm,2,-0.06666666666666671
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6021_1.sm,3,-0.08333333333333337
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6032_1.sm,0,-0.033333333333333326
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6032_1.sm,1,-0.06666666666666671
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6032_1.sm,2,-0.21666666666666667
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6032_1.sm,3,-0.20000000000000012
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6043_1.sm,0,-0.05000000000000002
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6043_1.sm,1,-0.15
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6043_1.sm,2,0.03333333333333338
grade,ativo,1.4,0.25,taxa_falha_efetiva,j6043_1.sm,3,-0.15000000000000002
grade,ativo,1.4,0.25,fracao_porta1,j6010_1.sm,0,-0.3833333333333334
grade,ativo,1.4,0.25,fracao_porta1,j6010_1.sm,1,-0.21666666666666667
grade,ativo,1.4,0.25,fracao_porta1,j6010_1.sm,2,-0.16666666666666669
grade,ativo,1.4,0.25,fracao_porta1,j6010_1.sm,3,-0.16666666666666674
grade,ativo,1.4,0.25,fracao_porta1,j6021_1.sm,0,-0.13333333333333341
grade,ativo,1.4,0.25,fracao_porta1,j6021_1.sm,1,-0.14999999999999997
grade,ativo,1.4,0.25,fracao_porta1,j6021_1.sm,2,-0.2666666666666667
grade,ativo,1.4,0.25,fracao_porta1,j6021_1.sm,3,-0.0666666666666666
grade,ativo,1.4,0.25,fracao_porta1,j6032_1.sm,0,-0.31666666666666665
grade,ativo,1.4,0.25,fracao_porta1,j6032_1.sm,1,-0.3666666666666667
grade,ativo,1.4,0.25,fracao_porta1,j6032_1.sm,2,-0.2500000000000001
grade,ativo,1.4,0.25,fracao_porta1,j6032_1.sm,3,-0.13333333333333336
grade,ativo,1.4,0.25,fracao_porta1,j6043_1.sm,0,-0.2166666666666667
grade,ativo,1.4,0.25,fracao_porta1,j6043_1.sm,1,-0.55
grade,ativo,1.4,0.25,fracao_porta1,j6043_1.sm,2,-0.10000000000000009
grade,ativo,1.4,0.25,fracao_porta1,j6043_1.sm,3,-0.18333333333333338
grade,ativo,1.4,0.6,atraso_relativo,j6010_1.sm,0,-0.8705882352941177
grade,ativo,1.4,0.6,atraso_relativo,j6010_1.sm,1,-0.976470588235294
grade,ativo,1.4,0.6,atraso_relativo,j6010_1.sm,2,-0.9529411764705882
grade,ativo,1.4,0.6,atraso_relativo,j6010_1.sm,3,-0.48235294117647065
grade,ativo,1.4,0.6,atraso_relativo,j6021_1.sm,0,-1.0921052631578942
grade,ativo,1.4,0.6,atraso_relativo,j6021_1.sm,1,-1.8421052631578947
grade,ativo,1.4,0.6,atraso_relativo,j6021_1.sm,2,-1.960526315789474
grade,ativo,1.4,0.6,atraso_relativo,j6021_1.sm,3,-0.4342105263157894
grade,ativo,1.4,0.6,atraso_relativo,j6032_1.sm,0,-0.7101449275362319
grade,ativo,1.4,0.6,atraso_relativo,j6032_1.sm,1,-1.4057971014492754
grade,ativo,1.4,0.6,atraso_relativo,j6032_1.sm,2,-1.3188405797101452
grade,ativo,1.4,0.6,atraso_relativo,j6032_1.sm,3,-0.08695652173913038
grade,ativo,1.4,0.6,atraso_relativo,j6043_1.sm,0,-0.4629629629629628
grade,ativo,1.4,0.6,atraso_relativo,j6043_1.sm,1,-1.1388888888888888
grade,ativo,1.4,0.6,atraso_relativo,j6043_1.sm,2,-0.37962962962962976
grade,ativo,1.4,0.6,atraso_relativo,j6043_1.sm,3,-1.1388888888888888
grade,ativo,1.4,0.6,taxa_omissao,j6010_1.sm,0,-0.15
grade,ativo,1.4,0.6,taxa_omissao,j6010_1.sm,1,-0.21666666666666662
grade,ativo,1.4,0.6,taxa_omissao,j6010_1.sm,2,-0.3000000000000001
grade,ativo,1.4,0.6,taxa_omissao,j6010_1.sm,3,-0.16666666666666669
grade,ativo,1.4,0.6,taxa_omissao,j6021_1.sm,0,-0.06666666666666671
grade,ativo,1.4,0.6,taxa_omissao,j6021_1.sm,1,-0.11666666666666671
grade,ativo,1.4,0.6,taxa_omissao,j6021_1.sm,2,-0.21666666666666662
grade,ativo,1.4,0.6,taxa_omissao,j6021_1.sm,3,-0.3166666666666666
grade,ativo,1.4,0.6,taxa_omissao,j6032_1.sm,0,-0.08333333333333329
grade,ativo,1.4,0.6,taxa_omissao,j6032_1.sm,1,-0.1833333333333334
grade,ativo,1.4,0.6,taxa_omissao,j6032_1.sm,2,-0.28333333333333344
grade,ativo,1.4,0.6,taxa_omissao,j6032_1.sm,3,-0.1833333333333333
grade,ativo,1.4,0.6,taxa_omissao,j6043_1.sm,0,-0.1666666666666667
grade,ativo,1.4,0.6,taxa_omissao,j6043_1.sm,1,-0.0666666666666667
grade,ativo,1.4,0.6,taxa_omissao,j6043_1.sm,2,-0.2666666666666667
grade,ativo,1.4,0.6,taxa_omissao,j6043_1.sm,3,-0.2
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6010_1.sm,0,-0.039411879172267794
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6010_1.sm,1,-0.10078385953591561
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6010_1.sm,2,-0.0839857436992134
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6010_1.sm,3,-0.026035599761989
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6021_1.sm,0,-0.0317499818502361
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6021_1.sm,1,-0.03799796677435469
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6021_1.sm,2,-0.09858077301433489
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6021_1.sm,3,-0.0884918931478539
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6032_1.sm,0,-0.0615258898481618
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6032_1.sm,1,-0.08294741847281299
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6032_1.sm,2,-0.1505741515563466
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6032_1.sm,3,-0.07829435280893081
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6043_1.sm,0,-0.0421631453576917
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6043_1.sm,1,-0.0194610778443114
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6043_1.sm,2,-0.0741694614311694
grade,ativo,1.4,0.6,divida_latente_sobre_plano,j6043_1.sm,3,-0.0557541472145288
grade,ativo,1.4,0.6,taxa_falha_efetiva,j6010_1.sm,0,-0.06666666666666671
grade,ativo,1.4,0.6,taxa_falha_efetiva,j6010_1.sm,1,-0.2
grade,ativo,1.4,0.6,taxa_falha_efetiva,j6010_1.sm,2,-0.1166666666666667
grade,ativo,1.4,0.6,taxa_falha_efetiva,j6010_1.sm,3,0.0
grade,ativo,1.4,0.6,taxa_falha_efetiva,j6021_1.sm,0,0.11666666666666659
grade,ativo,1.4,0.6,taxa_falha_efetiva,j6021_1.sm,1,0.16666666666666657
grade,ativo,1.4,0.6,taxa_falha_efetiva,j6021_1.sm,2,0.016666666666666607
grade,ativo,1.4,0.6,taxa_falha_efetiva,j6021_1.sm,3,-0.08333333333333326
grade,ativo,1.4,0.6,taxa_falha_efetiva,j6032_1.sm,0,0.1
grade,ativo,1.4,0.6,taxa_falha_efetiva,j6032_1.sm,1,-0.13333333333333333
grade,ativo,1.4,0.6,taxa_falha_efetiva,j6032_1.sm,2,-0.03333333333333338
grade,ativo,1.4,0.6,taxa_falha_efetiva,j6032_1.sm,3,0.08333333333333337
grade,ativo,1.4,0.6,taxa_falha_efetiva,j6043_1.sm,0,-0.08333333333333329
