configuracao,arquivo,metrica,centralizada,adaptativa,diferenca,n_pares,n_pares_censurados
C4,j6016_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j6019_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j6021_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j6024_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j6027_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j602_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j6032_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j6035_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j6038_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j6040_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j6043_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j6046_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j604_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j607_1.sm,n_adiamentos,0.0,0.0,0.0,12,0
C4,j6010_1.sm,taxa_omissao,0.20138888888888887,0.061111111111111116,-0.14027777777777778,12,0
C4,j6013_1.sm,taxa_omissao,0.22916666666666663,0.07361111111111111,-0.15555555555555556,12,0
C4,j6016_1.sm,taxa_omissao,0.24166666666666667,0.059722222222222225,-0.18194444444444444,12,0
C4,j6019_1.sm,taxa_omissao,0.2111111111111111,0.052777777777777785,-0.15833333333333333,12,0
C4,j6021_1.sm,taxa_omissao,0.2152777777777778,0.07916666666666668,-0.1361111111111111,12,0
C4,j6024_1.sm,taxa_omissao,0.19444444444444442,0.0625,-0.13194444444444445,12,0
C4,j6027_1.sm,taxa_omissao,0.20416666666666664,0.0638888888888889,-0.1402777777777778,12,0
C4,j602_1.sm,taxa_omissao,0.19444444444444445,0.05416666666666667,-0.14027777777777778,12,0
C4,j6032_1.sm,taxa_omissao,0.2263888888888889,0.06666666666666667,-0.15972222222222224,12,0
C4,j6035_1.sm,taxa_omissao,0.23194444444444443,0.06666666666666667,-0.16527777777777777,12,0
C4,j6038_1.sm,taxa_omissao,0.2138888888888889,0.05555555555555556,-0.15833333333333335,12,0
C4,j6040_1.sm,taxa_omissao,0.2486111111111111,0.06527777777777778,-0.18333333333333335,12,0
C4,j6043_1.sm,taxa_omissao,0.2041666666666667,0.0652777777777778,-0.13888888888888892,12,0
C4,j6046_1.sm,taxa_omissao,0.2347222222222222,0.07083333333333333,-0.1638888888888889,12,0
C4,j604_1.sm,taxa_omissao,0.24305555555555558,0.05555555555555556,-0.1875,12,0
C4,j607_1.sm,taxa_omissao,0.20833333333333334,0.05694444444444446,-0.1513888888888889,12,0
