configuracao,metrica,n_instancias,media_centralizada,media_adaptativa,media_diferenca,ic95_inferior,ic95_superior,n_positivo,n_negativo,n_zero,n_pares_censurados
centro_fator_0.5_rho0.50,competencia_maxima_inicial,4,0.7115921506366745,0.7115921506366745,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.50,competencia_minima_inicial,4,0.34492122943841474,0.34492122943841474,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.50,concluiu,4,1.0,1.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.50,confianca_media_final,4,0.25,0.9323972491177545,0.6823972491177545,0.6563137252610506,0.7084807729744583,4,0,0,0
centro_fator_0.5_rho0.50,divida_latente_sobre_plano,4,0.13471194341729373,0.030017896783474687,-0.10469404663381904,-0.1344978483271719,-0.07489024494046617,0,4,0,0
centro_fator_0.5_rho0.50,dividas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.50,extensoes_horizonte,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.50,hiato_colega_capaz_sem_confianca,4,153.625,0.0,-153.625,-247.9206365434155,-59.3293634565845,0,4,0,0
centro_fator_0.5_rho0.50,hiato_encontrado,4,163.5,158.6875,-4.8125,-19.505757142972776,9.880757142972778,1,3,0,0
centro_fator_0.5_rho0.50,hiato_sem_colega_capaz,4,9.875,9.875,0.0,-6.0330234850881554,6.0330234850881554,1,3,0,0
centro_fator_0.5_rho0.50,hiato_sem_colega_livre,4,10.25,7.0,-3.25,-10.549130988114566,4.049130988114567,1,3,0,0
centro_fator_0.5_rho0.50,makespan,4,228.125,142.625,-85.5,-94.78402917709822,-76.21597082290178,0,4,0,0
centro_fator_0.5_rho0.50,makespan_cpm,4,84.5,84.5,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.50,n_adiamentos,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.50,n_com_erro,4,22.8125,5.4375,-17.375,-19.364028940802665,-15.385971059197336,0,4,0,0
centro_fator_0.5_rho0.50,n_limpas,4,37.1875,54.5625,17.375,15.385971059197336,19.364028940802665,4,0,0,0
centro_fator_0.5_rho0.50,n_reportadas,4,3.4375,16.1875,12.75,11.000860419572591,14.499139580427409,4,0,0,0
centro_fator_0.5_rho0.50,n_tarefas,4,60.0,60.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.50,ocupacao_retrabalho,4,128.5625,100.875,-27.6875,-47.76618643190537,-7.608813568094629,0,4,0,0
centro_fator_0.5_rho0.50,p1_fuga,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.50,p1_omissao,4,31.5625,23.0,-8.5625,-12.256957286173364,-4.868042713826636,0,4,0,0
centro_fator_0.5_rho0.50,p2_ajuda,4,0.0,112.5,112.5,33.753207964868096,191.2467920351319,4,0,0,0
centro_fator_0.5_rho0.50,p2_bloqueio,4,163.5,46.1875,-117.3125,-199.63515361793048,-34.9898463820695,0,4,0,0
centro_fator_0.5_rho0.50,p3_analitica,4,28.4375,37.0,8.5625,4.868042713826636,12.256957286173364,4,0,0,0
centro_fator_0.5_rho0.50,retrabalho_gerado,4,116.87012987462225,90.61212658496234,-26.258003289659918,-44.40886584429359,-8.107140735026249,0,4,0,0
centro_fator_0.5_rho0.50,retrabalho_pendente,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.50,retrabalho_sobre_esforco_realizado,4,0.16814893873916303,0.15319382032093148,-0.014955118418231543,-0.03580461354512228,0.005894376708659194,1,3,0,0
centro_fator_0.5_rho0.50,retrabalho_sobre_plano,4,0.35214186687436405,0.2730611638421332,-0.07908070303223089,-0.13268213381311564,-0.025479272251346136,0,4,0,0
centro_fator_0.5_rho0.50,tarefas_acima_da_competencia_maxima_inicial,4,10.0,10.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.50,tarefas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.50,taxa_omissao,4,0.38020833333333337,0.090625,-0.2895833333333333,-0.3227338156800444,-0.2564328509866222,0,4,0,0
centro_fator_1.0,E_plano,4,331.5,331.5,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0,E_total,4,0.7345606230120713,0.7042302652321148,-0.03033035777995645,-0.06405760099954527,0.0033968854396323814,0,4,0,0
centro_fator_1.0,N_blocked,4,112.75,0.125,-112.625,-186.97779997908367,-38.272200020916344,0,4,0,0
centro_fator_1.0,N_fail,4,0.0,30.125,30.125,10.09069585502224,50.15930414497776,4,0,0,0
centro_fator_1.0,N_req,4,0.0,104.375,104.375,38.22869694552408,170.52130305447594,4,0,0,0
centro_fator_1.0,N_success,4,0.0,74.25,74.25,22.718153649342575,125.78184635065742,4,0,0,0
centro_fator_1.0,S_PV_final,4,198.6875,294.9375,96.25,69.63365134225003,122.86634865774997,4,0,0,0
centro_fator_1.0,S_UR_final,4,2.525757381022231e-15,4.163336342344337e-17,-2.4841240175987878e-15,-5.776045121209286e-15,8.077970860117101e-16,0,4,0,0
centro_fator_1.0,S_UR_maximo,4,38.31421387833139,10.503193185423328,-27.811020692908063,-40.30320804395794,-15.318833341858191,0,4,0,0
centro_fator_1.0,TL,4,0.0,74.25,74.25,22.718153649342575,125.78184635065742,4,0,0,0
centro_fator_1.0,TR,4,120.2818390674128,100.20005014540226,-20.08178892201053,-37.1025640676347,-3.061013776386357,0,4,0,0
centro_fator_1.0,TU,4,120.9375,36.3125,-84.625,-148.9978764264659,-20.252123573534107,0,4,0,0
centro_fator_1.0,TW,4,660.0625,499.125,-160.9375,-187.62781780523608,-134.24718219476392,0,4,0,0
centro_fator_1.0,atraso_relativo,4,3.513046968088023,2.4306042261806833,-1.0824427419073401,-1.7484789813521004,-0.4164065024625798,0,4,0,0
centro_fator_1.0,competencia_maxima_final,4,0.7115921506366745,0.7115921506366745,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0,competencia_maxima_inicial,4,0.7115921506366745,0.7115921506366745,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0,competencia_minima_inicial,4,0.34492122943841474,0.34492122943841474,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0,concluiu,4,1.0,1.0,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0,confianca_media_final,4,0.25,0.9276693383991359,0.6776693383991359,0.6451413128272788,0.710197363970993,4,0,0,0
centro_fator_1.0,divida_latente_sobre_plano,4,0.11536681692075229,0.03168967027307398,-0.08367714664767831,-0.11945179144597717,-0.04790250184937945,0,4,0,0
centro_fator_1.0,dividas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0,extensoes_horizonte,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0,hiato_colega_capaz_sem_confianca,4,112.75,0.125,-112.625,-186.97779997908367,-38.272200020916344,0,4,0,0
centro_fator_1.0,hiato_encontrado,4,120.9375,110.5625,-10.375,-34.24445228013231,13.494452280132304,1,3,0,0
centro_fator_1.0,hiato_sem_colega_capaz,4,8.1875,6.0625,-2.125,-7.0455858492038805,2.7955858492038805,1,3,0,0
centro_fator_1.0,hiato_sem_colega_livre,4,4.375,8.375,4.0,-1.063241067264296,9.063241067264297,3,0,1,0
centro_fator_1.0,makespan,4,289.25,200.8125,-88.4375,-131.87110965326377,-45.00389034673624,0,4,0,0
centro_fator_1.0,makespan_cpm,4,84.5,84.5,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0,n_adiamentos,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0,n_com_erro,4,22.125,5.875,-16.25,-19.91038973580145,-12.589610264198551,0,4,0,0
centro_fator_1.0,n_limpas,4,37.875,54.125,16.25,12.589610264198551,19.91038973580145,4,0,0,0
centro_fator_1.0,n_reportadas,4,2.9375,17.375,14.4375,11.167175092960278,17.707824907039722,4,0,0,0
centro_fator_1.0,n_tarefas,4,60.0,60.0,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0,ocupacao_retrabalho,4,131.6875,110.6875,-21.0,-39.197893800293436,-2.8021061997065644,0,4,0,0
centro_fator_1.0,p1_fuga,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0,p1_omissao,4,34.25,27.875,-6.375,-13.827889052441474,1.0778890524414741,1,3,0,0
centro_fator_1.0,p2_ajuda,4,0.0,74.25,74.25,22.718153649342575,125.78184635065742,4,0,0,0
centro_fator_1.0,p2_bloqueio,4,120.9375,36.3125,-84.625,-148.9978764264659,-20.252123573534107,0,4,0,0
centro_fator_1.0,p3_analitica,4,25.75,32.125,6.375,-1.0778890524414741,13.827889052441474,3,1,0,0
centro_fator_1.0,retrabalho_gerado,4,120.2818390674128,100.20005014540226,-20.081788922010528,-37.1025640676347,-3.0610137763863534,0,4,0,0
centro_fator_1.0,retrabalho_pendente,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0,retrabalho_sobre_esforco_realizado,4,0.13310743546363663,0.14096155739509658,0.007854121931459956,-0.005346042393986941,0.021054286256906855,3,1,0,0
centro_fator_1.0,retrabalho_sobre_plano,4,0.3622527708486692,0.30206305508448994,-0.060189715764179225,-0.11001936050143653,-0.010360071026921921,0,4,0,0
centro_fator_1.0,tarefas_acima_da_competencia_maxima_inicial,4,10.0,10.0,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0,tarefas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0,taxa_omissao,4,0.36874999999999997,0.09791666666666667,-0.2708333333333333,-0.3318398289300241,-0.2098268377366425,0,4,0,0
centro_fator_1.0_rho0.20,E_plano,4,331.5,331.5,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0_rho0.20,E_total,4,0.7463904248264294,0.7102559539404245,-0.03613447088600489,-0.05862028417957292,-0.013648657592436858,0,4,0,0
centro_fator_1.0_rho0.20,N_blocked,4,111.625,0.0,-111.625,-191.73752863970913,-31.51247136029086,0,4,0,0
centro_fator_1.0_rho0.20,N_fail,4,0.0,29.6875,29.6875,9.998792495149242,49.376207504850754,4,0,0,0
