replica,grupo,bloco,arquivo,semente,concluiu,taxa_omissao,atraso_relativo,retrabalho_sobre_plano,E_total
16,obs,4,j6032_1.sm,10000457,True,0.08333333333333333,1.5942028985507246,0.23472109928699936,0.8516422065233444
16,obs,5,j6010_1.sm,10000458,True,0.15,1.4705882352941178,0.1944382191018676,0.854519392156651
16,obs,5,j6032_1.sm,10000459,True,0.15,1.6521739130434783,0.2284276840595454,0.8367283269136965
16,obs,6,j6010_1.sm,10000460,True,0.08333333333333333,1.6941176470588235,0.1993204729343684,0.8750735960292402
16,obs,6,j6032_1.sm,10000461,True,0.11666666666666667,1.6666666666666667,0.23758079969624588,0.8370093883915706
16,obs,7,j6010_1.sm,10000462,True,0.15,1.6352941176470588,0.19271349798864804,0.8583124283466856
16,obs,7,j6032_1.sm,10000463,True,0.13333333333333333,1.681159420289855,0.27551204404051216,0.8295111942790951
16,obs,8,j6010_1.sm,10000464,True,0.05,1.6705882352941177,0.28860480105615405,0.814322071173747
16,obs,8,j6032_1.sm,10000465,True,0.1,1.5797101449275361,0.2129953186966548,0.85032338325939
16,obs,9,j6010_1.sm,10000466,True,0.08333333333333333,1.576470588235294,0.16893267458181124,0.8806961440414182
16,obs,9,j6032_1.sm,10000467,True,0.06666666666666667,1.710144927536232,0.18644979146299814,0.8715264681125571
16,sim,0,j6010_1.sm,10000468,True,0.08333333333333333,1.6352941176470588,0.24393128053192095,0.8318703122962531
16,sim,0,j6032_1.sm,10000469,True,0.11666666666666667,1.608695652173913,0.17829753476416607,0.8565364372234283
16,sim,1,j6010_1.sm,10000470,True,0.1,1.4941176470588236,0.19079794140997364,0.8550982008604983
16,sim,1,j6032_1.sm,10000471,True,0.1,1.5942028985507246,0.20355525951942632,0.8730456759358131
16,sim,2,j6010_1.sm,10000472,True,0.05,1.4941176470588236,0.18364640953671593,0.8421954278630376
16,sim,2,j6032_1.sm,10000473,True,0.06666666666666667,1.6521739130434783,0.17562178371478754,0.8760249780078759
16,sim,3,j6010_1.sm,10000474,True,0.05,1.576470588235294,0.14232200959246888,0.8876903045554384
16,sim,3,j6032_1.sm,10000475,True,0.15,1.6666666666666667,0.19550127274783335,0.8551654332980421
17,obs,0,j6010_1.sm,10000476,True,0.11666666666666667,1.588235294117647,0.21276379447237628,0.8465737927720599
17,obs,0,j6032_1.sm,10000477,True,0.13333333333333333,1.7536231884057971,0.2917380824318531,0.8115106248954065
17,obs,1,j6010_1.sm,10000478,True,0.15,1.6235294117647059,0.2650724131737574,0.8200892997040596
17,obs,1,j6032_1.sm,10000479,True,0.1,1.5797101449275361,0.207293112967941,0.846502456477812
17,obs,2,j6010_1.sm,10000480,True,0.08333333333333333,1.576470588235294,0.16234864491558934,0.8657148178588093
17,obs,2,j6032_1.sm,10000481,True,0.06666666666666667,1.6521739130434783,0.1974586878114762,0.8585647626070343
17,obs,3,j6010_1.sm,10000482,True,0.1,1.588235294117647,0.18449144288207933,0.8665845322606738
17,obs,3,j6032_1.sm,10000483,True,0.08333333333333333,1.6956521739130435,0.19655018033009353,0.86774265235776
17,obs,4,j6010_1.sm,10000484,True,0.11666666666666667,1.6,0.2159668904263801,0.8465130139186529
17,obs,4,j6032_1.sm,10000485,True,0.016666666666666666,1.6956521739130435,0.14487035980520666,0.8834327482640022
17,obs,5,j6010_1.sm,10000486,True,0.06666666666666667,1.6823529411764706,0.20000881990610306,0.8630142148723796
17,obs,5,j6032_1.sm,10000487,True,0.08333333333333333,1.6376811594202898,0.17547331904584815,0.8709327356152269
17,obs,6,j6010_1.sm,10000488,True,0.016666666666666666,1.6,0.2428097541953001,0.8431241697067408
17,obs,6,j6032_1.sm,10000489,True,0.06666666666666667,1.6376811594202898,0.15491993700092002,0.8858891696985762
17,obs,7,j6010_1.sm,10000490,True,0.06666666666666667,1.611764705882353,0.22190421307636793,0.843410221680181
17,obs,7,j6032_1.sm,10000491,True,0.06666666666666667,2.0,0.16833032434092168,0.8745362928474842
17,obs,8,j6010_1.sm,10000492,True,0.11666666666666667,1.5176470588235293,0.18074946444565765,0.8586517202092673
17,obs,8,j6032_1.sm,10000493,True,0.06666666666666667,1.6666666666666667,0.21591036213398832,0.8490794243332213
17,obs,9,j6010_1.sm,10000494,True,0.15,1.611764705882353,0.23482428862724225,0.8376348165765423
17,obs,9,j6032_1.sm,10000495,True,0.06666666666666667,1.5797101449275361,0.18019056860481858,0.8649974784782486
17,sim,0,j6010_1.sm,10000496,True,0.13333333333333333,1.6588235294117648,0.2334177582331977,0.8433409566267274
17,sim,0,j6032_1.sm,10000497,True,0.11666666666666667,1.6521739130434783,0.2546853068878757,0.8396417583582478
17,sim,1,j6010_1.sm,10000498,True,0.15,1.6352941176470588,0.21426798291696347,0.8480561925770279
17,sim,1,j6032_1.sm,10000499,True,0.13333333333333333,1.6376811594202898,0.2010159705408316,0.8466415041815631
17,sim,2,j6010_1.sm,10000500,True,0.03333333333333333,1.7647058823529411,0.2537364191398952,0.8200940171174665
17,sim,2,j6032_1.sm,10000501,True,0.06666666666666667,1.5942028985507246,0.13915600509248124,0.879381581795131
17,sim,3,j6010_1.sm,10000502,True,0.05,1.5294117647058822,0.1970832643913027,0.8584257055816071
17,sim,3,j6032_1.sm,10000503,True,0.1,1.608695652173913,0.2588681275001601,0.8204017858503095
18,obs,0,j6010_1.sm,10000504,True,0.15,1.611764705882353,0.19616017227220967,0.8573617057098741
18,obs,0,j6032_1.sm,10000505,True,0.08333333333333333,1.6376811594202898,0.15964254114276663,0.8774669553899157
18,obs,1,j6010_1.sm,10000506,True,0.05,1.5176470588235293,0.1420560410708203,0.8844449830245461
18,obs,1,j6032_1.sm,10000507,True,0.11666666666666667,1.7536231884057971,0.18787014684865766,0.866772032847484
18,obs,2,j6010_1.sm,10000508,True,0.08333333333333333,1.4470588235294117,0.1584214376421918,0.8785587226172566
18,obs,2,j6032_1.sm,10000509,True,0.16666666666666666,1.6231884057971016,0.26987970998356664,0.8353054069229177
18,obs,3,j6010_1.sm,10000510,True,0.06666666666666667,1.6823529411764706,0.23487198992432345,0.8381280628624885
18,obs,3,j6032_1.sm,10000511,True,0.11666666666666667,1.6376811594202898,0.24852202036151314,0.8381684135098011
18,obs,4,j6010_1.sm,10000512,True,0.08333333333333333,1.6235294117647059,0.23601511271458422,0.8379215020205435
18,obs,4,j6032_1.sm,10000513,True,0.05,1.6231884057971016,0.18109620730684853,0.8725892027547985
18,obs,5,j6010_1.sm,10000514,True,0.1,1.6235294117647059,0.22747085275098633,0.8468074250672499
18,obs,5,j6032_1.sm,10000515,True,0.06666666666666667,1.6376811594202898,0.12575482516616127,0.8838260902304833
18,obs,6,j6010_1.sm,10000516,True,0.1,1.6352941176470588,0.1821836761639433,0.8747914659448386
18,obs,6,j6032_1.sm,10000517,True,0.11666666666666667,1.6666666666666667,0.1898945255324998,0.8614437005264434
18,obs,7,j6010_1.sm,10000518,True,0.03333333333333333,1.6588235294117648,0.1826896536317376,0.8624205411195396
18,obs,7,j6032_1.sm,10000519,True,0.1,1.6521739130434783,0.23734508234536364,0.8333531655874137
18,obs,8,j6010_1.sm,10000520,True,0.11666666666666667,1.576470588235294,0.2268869852717843,0.8296314364462141
18,obs,8,j6032_1.sm,10000521,True,0.06666666666666667,1.681159420289855,0.22144155826378428,0.8537410734287194
18,obs,9,j6010_1.sm,10000522,True,0.13333333333333333,1.588235294117647,0.18194669377209238,0.8746898455285337
18,obs,9,j6032_1.sm,10000523,True,0.15,1.608695652173913,0.21608131832553104,0.840971881652019
18,sim,0,j6010_1.sm,10000524,True,0.03333333333333333,1.588235294117647,0.19288878699920867,0.859748080821812
18,sim,0,j6032_1.sm,10000525,True,0.05,1.6231884057971016,0.19086080633104816,0.8711505944189828
18,sim,1,j6010_1.sm,10000526,True,0.13333333333333333,1.6,0.2187445339967539,0.8588890492152758
18,sim,1,j6032_1.sm,10000527,True,0.11666666666666667,1.6231884057971016,0.21936573190552883,0.8542016327198894
18,sim,2,j6010_1.sm,10000528,True,0.13333333333333333,1.6470588235294117,0.21854974803475302,0.8486124351503032
18,sim,2,j6032_1.sm,10000529,True,0.08333333333333333,1.5942028985507246,0.22881641651300902,0.8404473139302726
18,sim,3,j6010_1.sm,10000530,True,0.18333333333333332,1.6705882352941177,0.24130500366212146,0.845710909780783
18,sim,3,j6032_1.sm,10000531,True,0.08333333333333333,1.5942028985507246,0.17389684922214332,0.8794964543373557
19,obs,0,j6010_1.sm,10000532,True,0.08333333333333333,1.776470588235294,0.18965430545539455,0.859477442955594
19,obs,0,j6032_1.sm,10000533,True,0.016666666666666666,1.6231884057971016,0.22182187346684656,0.8084535003521093
19,obs,1,j6010_1.sm,10000534,True,0.08333333333333333,1.4,0.15644585771088929,0.8711947943404802
19,obs,1,j6032_1.sm,10000535,True,0.016666666666666666,1.608695652173913,0.18319395807836858,0.8572812151411235
19,obs,2,j6010_1.sm,10000536,True,0.06666666666666667,1.576470588235294,0.15350340799044315,0.8796425358474379
19,obs,2,j6032_1.sm,10000537,True,0.06666666666666667,1.6231884057971016,0.17536671530751027,0.8709305592362636
19,obs,3,j6010_1.sm,10000538,True,0.11666666666666667,1.6,0.2729853057562518,0.8140683910094793
19,obs,3,j6032_1.sm,10000539,True,0.1,1.5797101449275361,0.22609328577621843,0.8485645447840415
19,obs,4,j6010_1.sm,10000540,True,0.06666666666666667,1.576470588235294,0.16186638116651297,0.8685054931336982
19,obs,4,j6032_1.sm,10000541,True,0.05,1.7391304347826086,0.1977350440273278,0.8537716157496104
19,obs,5,j6010_1.sm,10000542,True,0.08333333333333333,1.6,0.20227614611404185,0.8479781850036746
19,obs,5,j6032_1.sm,10000543,True,0.06666666666666667,1.6666666666666667,0.18741675950153952,0.8724293598052597
19,obs,6,j6010_1.sm,10000544,True,0.16666666666666666,1.5176470588235293,0.18146752804055416,0.875164425756517
19,obs,6,j6032_1.sm,10000545,True,0.08333333333333333,1.6666666666666667,0.22014716372354085,0.8573491651465496
19,obs,7,j6010_1.sm,10000546,True,0.13333333333333333,1.6,0.2396054777555732,0.8287015282381158
19,obs,7,j6032_1.sm,10000547,True,0.08333333333333333,1.6231884057971016,0.21780091105825228,0.8442209711153478
19,obs,8,j6010_1.sm,10000548,True,0.15,1.6588235294117648,0.16415732893816634,0.8801813369963785
19,obs,8,j6032_1.sm,10000549,True,0.06666666666666667,1.6956521739130435,0.1740625651997882,0.8653012942138627
19,obs,9,j6010_1.sm,10000550,True,0.06666666666666667,1.6235294117647059,0.21249366476563247,0.8480658852202947
19,obs,9,j6032_1.sm,10000551,True,0.16666666666666666,1.6956521739130435,0.21113720846292372,0.850727270692164
19,sim,0,j6010_1.sm,10000552,True,0.15,1.588235294117647,0.2644139046606343,0.8313458918218252
19,sim,0,j6032_1.sm,10000553,True,0.16666666666666666,1.5797101449275361,0.22452135960491357,0.8483509435222035
19,sim,1,j6010_1.sm,10000554,True,0.06666666666666667,1.4823529411764707,0.19421107599074006,0.8496036663321707
19,sim,1,j6032_1.sm,10000555,True,0.13333333333333333,1.5797101449275361,0.21109515297959305,0.8640394718675848
19,sim,2,j6010_1.sm,10000556,True,0.08333333333333333,1.6588235294117648,0.23710742457140088,0.8417847526925158
19,sim,2,j6032_1.sm,10000557,True,0.08333333333333333,1.5797101449275361,0.17428990711818534,0.8685932694750633
19,sim,3,j6010_1.sm,10000558,True,0.11666666666666667,1.5647058823529412,0.2504202146360959,0.8371743030061776
19,sim,3,j6032_1.sm,10000559,True,0.1,1.4927536231884058,0.24677328438539958,0.8311815743872741
20,obs,0,j6010_1.sm,10000560,True,0.06666666666666667,1.6470588235294117,0.2915771337642402,0.8147563685552913
20,obs,0,j6032_1.sm,10000561,True,0.05,1.565217391304348,0.1817201158205787,0.8698815011146411
20,obs,1,j6010_1.sm,10000562,True,0.08333333333333333,1.6235294117647059,0.25887920970470263,0.8270679465664893
20,obs,1,j6032_1.sm,10000563,True,0.08333333333333333,1.6231884057971016,0.1509204719790451,0.8883200496992694
20,obs,2,j6010_1.sm,10000564,True,0.08333333333333333,1.5176470588235293,0.21692053524602825,0.841704348450183
20,obs,2,j6032_1.sm,10000565,True,0.08333333333333333,1.5507246376811594,0.15841306422073026,0.8807342737007513
20,obs,3,j6010_1.sm,10000566,True,0.1,1.6470588235294117,0.243703263805701,0.8296399468428812
20,obs,3,j6032_1.sm,10000567,True,0.13333333333333333,1.5797101449275361,0.20037218551200509,0.8593504798427011
20,obs,4,j6010_1.sm,10000568,True,0.11666666666666667,1.6823529411764706,0.23069086359917235,0.8284768802200745
20,obs,4,j6032_1.sm,10000569,True,0.08333333333333333,1.5942028985507246,0.1517788361422991,0.8836927078799839
20,obs,5,j6010_1.sm,10000570,True,0.11666666666666667,1.4588235294117646,0.24048946467285665,0.8211310225837117
20,obs,5,j6032_1.sm,10000571,True,0.1,1.7536231884057971,0.1824611300951637,0.8651930030062509
20,obs,6,j6010_1.sm,10000572,True,0.11666666666666667,1.5294117647058822,0.1638390092879258,0.8751325958478556
20,obs,6,j6032_1.sm,10000573,True,0.08333333333333333,1.565217391304348,0.1803480773553673,0.867802509162679
20,obs,7,j6010_1.sm,10000574,True,0.18333333333333332,1.576470588235294,0.21761499845559593,0.8262828009572234
20,obs,7,j6032_1.sm,10000575,True,0.1,1.5797101449275361,0.17720008356320555,0.8670869768354997
20,obs,8,j6010_1.sm,10000576,True,0.13333333333333333,1.6705882352941177,0.20063262522138814,0.8683955651684918
20,obs,8,j6032_1.sm,10000577,True,0.11666666666666667,1.6956521739130435,0.16503093332188884,0.8734074757682095
20,obs,9,j6010_1.sm,10000578,True,0.1,1.7294117647058824,0.20404152179255444,0.8656034110808996
20,obs,9,j6032_1.sm,10000579,True,0.06666666666666667,1.681159420289855,0.1934928556596346,0.8447390880765895
20,sim,0,j6010_1.sm,10000580,True,0.06666666666666667,1.6,0.19590325670255057,0.8615798496894959
20,sim,0,j6032_1.sm,10000581,True,0.08333333333333333,1.6666666666666667,0.19361171854283357,0.8714267138962417
20,sim,1,j6010_1.sm,10000582,True,0.08333333333333333,1.5647058823529412,0.2164525341610749,0.8379178604604779
20,sim,1,j6032_1.sm,10000583,True,0.11666666666666667,1.6666666666666667,0.1827447660984487,0.8668223131164017
20,sim,2,j6010_1.sm,10000584,True,0.08333333333333333,1.6235294117647059,0.19974433669241035,0.8670458651769155
20,sim,2,j6032_1.sm,10000585,True,0.1,1.7246376811594204,0.18125719480083502,0.862295046586589
20,sim,3,j6010_1.sm,10000586,True,0.11666666666666667,1.5176470588235293,0.18666307019124428,0.8632555822713837
20,sim,3,j6032_1.sm,10000587,True,0.13333333333333333,1.6231884057971016,0.2458982183716186,0.8327232701549754
21,obs,0,j6010_1.sm,10000588,True,0.11666666666666667,1.5647058823529412,0.24819252964248587,0.8274644513384731
21,obs,0,j6032_1.sm,10000589,True,0.1,1.5797101449275361,0.14375963219633484,0.8851527902155457
21,obs,1,j6010_1.sm,10000590,True,0.11666666666666667,1.7647058823529411,0.26141903791295995,0.834138306544512
21,obs,1,j6032_1.sm,10000591,True,0.11666666666666667,1.6231884057971016,0.1955453093106258,0.8448263916573382
21,obs,2,j6010_1.sm,10000592,True,0.08333333333333333,1.588235294117647,0.23422845518376503,0.8380515479947074
21,obs,2,j6032_1.sm,10000593,True,0.06666666666666667,1.608695652173913,0.2592435810017482,0.8336514550568581
21,obs,3,j6010_1.sm,10000594,True,0.11666666666666667,1.6352941176470588,0.1915698527638392,0.8492535946461075
21,obs,3,j6032_1.sm,10000595,True,0.05,1.6956521739130435,0.16563095425538,0.8790038248091909
21,obs,4,j6010_1.sm,10000596,True,0.06666666666666667,1.6470588235294117,0.176402907564322,0.8830334622815382
21,obs,4,j6032_1.sm,10000597,True,0.1,1.6521739130434783,0.19695624342001802,0.8555975548784231
21,obs,5,j6010_1.sm,10000598,True,0.05,1.6941176470588235,0.25201411123183265,0.8365410102737942
21,obs,5,j6032_1.sm,10000599,True,0.08333333333333333,1.565217391304348,0.1726053913191896,0.8674678144074707
21,obs,6,j6010_1.sm,10000600,True,0.11666666666666667,1.7411764705882353,0.15365847616937872,0.8961381690636641
21,obs,6,j6032_1.sm,10000601,True,0.06666666666666667,1.681159420289855,0.18286210515156748,0.8693129591810768
21,obs,7,j6010_1.sm,10000602,True,0.1,1.576470588235294,0.17739881133179375,0.8636623776389052
21,obs,7,j6032_1.sm,10000603,True,0.03333333333333333,1.6521739130434783,0.14976207280272755,0.8818405785003962
21,obs,8,j6010_1.sm,10000604,True,0.1,1.611764705882353,0.2736886786322212,0.8232633963889232
21,obs,8,j6032_1.sm,10000605,True,0.0,1.6666666666666667,0.15051223725766055,0.8737026441493383
21,obs,9,j6010_1.sm,10000606,True,0.06666666666666667,1.5529411764705883,0.2143375943678415,0.8449443490588812
21,obs,9,j6032_1.sm,10000607,True,0.25,1.608695652173913,0.3110893487138909,0.8118245489504007
21,sim,0,j6010_1.sm,10000608,True,0.08333333333333333,1.6705882352941177,0.2843511627266791,0.8070508537319456
21,sim,0,j6032_1.sm,10000609,True,0.08333333333333333,1.7391304347826086,0.1967286155956795,0.8590594648335684
21,sim,1,j6010_1.sm,10000610,True,0.06666666666666667,1.6352941176470588,0.21985111290300074,0.8474998346243259
21,sim,1,j6032_1.sm,10000611,True,0.13333333333333333,1.7391304347826086,0.21157935823806986,0.8595390604802645
21,sim,2,j6010_1.sm,10000612,True,0.1,1.576470588235294,0.14429851133612928,0.879598573457871
21,sim,2,j6032_1.sm,10000613,True,0.1,1.6231884057971016,0.23763517559305292,0.8418137834456425
21,sim,3,j6010_1.sm,10000614,True,0.13333333333333333,1.7058823529411764,0.17942240386335284,0.8730875732958366
21,sim,3,j6032_1.sm,10000615,True,0.15,1.5797101449275361,0.2535186798551488,0.8332833208096628
22,obs,0,j6010_1.sm,10000616,True,0.06666666666666667,1.611764705882353,0.1932451678038801,0.8588555192180066
22,obs,0,j6032_1.sm,10000617,True,0.11666666666666667,1.5942028985507246,0.2237586258240411,0.8534445316948208
22,obs,1,j6010_1.sm,10000618,True,0.03333333333333333,1.5294117647058822,0.1892901977418983,0.8654444079452462
22,obs,1,j6032_1.sm,10000619,True,0.08333333333333333,1.681159420289855,0.1744034903228515,0.8772314926836738
22,obs,2,j6010_1.sm,10000620,True,0.1,1.5411764705882354,0.21064783587523758,0.8460930220021957
22,obs,2,j6032_1.sm,10000621,True,0.06666666666666667,1.6231884057971016,0.20825888130170678,0.84731111586318
22,obs,3,j6010_1.sm,10000622,True,0.03333333333333333,1.6470588235294117,0.13516670139262327,0.8844601842927735
22,obs,3,j6032_1.sm,10000623,True,0.1,1.608695652173913,0.22159377450595594,0.8564096029157062
22,obs,4,j6010_1.sm,10000624,True,0.13333333333333333,1.576470588235294,0.1608239802223427,0.8675127260740604
22,obs,4,j6032_1.sm,10000625,True,0.1,1.6521739130434783,0.19622188611660235,0.8557315850714251
22,obs,5,j6010_1.sm,10000626,True,0.016666666666666666,1.5647058823529412,0.13090648599197593,0.8915679338410505
22,obs,5,j6032_1.sm,10000627,True,0.1,1.6956521739130435,0.19389961729732785,0.8719796809660417
22,obs,6,j6010_1.sm,10000628,True,0.06666666666666667,1.6823529411764706,0.18987712175786653,0.8703863679881547
22,obs,6,j6032_1.sm,10000629,True,0.1,1.5217391304347827,0.16562406465826535,0.8803573075417105
22,obs,7,j6010_1.sm,10000630,True,0.06666666666666667,1.4470588235294117,0.1495848630450018,0.8900355249014237
22,obs,7,j6032_1.sm,10000631,True,0.1,1.6666666666666667,0.1575683924337024,0.8782734437364252
22,obs,8,j6010_1.sm,10000632,True,0.13333333333333333,1.4823529411764707,0.1874765557107792,0.8552129498531443
22,obs,8,j6032_1.sm,10000633,True,0.06666666666666667,1.681159420289855,0.19537360638918197,0.8510769521816031
22,obs,9,j6010_1.sm,10000634,True,0.11666666666666667,1.4352941176470588,0.23123848200335176,0.827425277362732
22,obs,9,j6032_1.sm,10000635,True,0.05,1.681159420289855,0.19645209701690697,0.8480044121064484
22,sim,0,j6010_1.sm,10000636,True,0.1,1.7647058823529411,0.19598413207610327,0.8679598543047881
22,sim,0,j6032_1.sm,10000637,True,0.18333333333333332,1.710144927536232,0.25225522915558757,0.8396691953059165
22,sim,1,j6010_1.sm,10000638,True,0.11666666666666667,1.5411764705882354,0.14234285880882588,0.8829568801903517
22,sim,1,j6032_1.sm,10000639,True,0.06666666666666667,1.5942028985507246,0.19695210966020574,0.8619331388561599
22,sim,2,j6010_1.sm,10000640,True,0.15,1.5411764705882354,0.22537521256105272,0.8267061264958318
22,sim,2,j6032_1.sm,10000641,True,0.1,1.6666666666666667,0.2585016140756138,0.8344624810803811
22,sim,3,j6010_1.sm,10000642,True,0.03333333333333333,1.611764705882353,0.19381470349400065,0.8513782117132751
22,sim,3,j6032_1.sm,10000643,True,0.13333333333333333,1.710144927536232,0.24586692121845186,0.8316183218319061
23,obs,0,j6010_1.sm,10000644,True,0.08333333333333333,1.5647058823529412,0.2098448982879713,0.8373338743369477
23,obs,0,j6032_1.sm,10000645,True,0.06666666666666667,1.6666666666666667,0.20068879791336613,0.8550653839113147
23,obs,1,j6010_1.sm,10000646,True,0.06666666666666667,1.576470588235294,0.24811603858806744,0.8316678375630348
23,obs,1,j6032_1.sm,10000647,True,0.11666666666666667,1.6231884057971016,0.22661280444199292,0.84602017952396
23,obs,2,j6010_1.sm,10000648,True,0.11666666666666667,1.611764705882353,0.26278446193892896,0.8299647328810553
23,obs,2,j6032_1.sm,10000649,True,0.11666666666666667,1.6231884057971016,0.2237071643139483,0.8542698539425052
23,obs,3,j6010_1.sm,10000650,True,0.06666666666666667,1.4705882352941178,0.20150338203503468,0.8548825809488341
23,obs,3,j6032_1.sm,10000651,True,0.1,1.7246376811594204,0.2197887071823205,0.8539282795038678
23,obs,4,j6010_1.sm,10000652,True,0.1,1.5529411764705883,0.2390814505484462,0.8350499583602513
23,obs,4,j6032_1.sm,10000653,True,0.11666666666666667,1.5507246376811594,0.18349966015490735,0.8500623419140682
23,obs,5,j6010_1.sm,10000654,True,0.11666666666666667,1.6470588235294117,0.23394285595419476,0.8395866263760677
23,obs,5,j6032_1.sm,10000655,True,0.13333333333333333,1.536231884057971,0.21231092980148789,0.8488359667140594
23,obs,6,j6010_1.sm,10000656,True,0.08333333333333333,1.6235294117647059,0.15601917554421973,0.8721022232675439
23,obs,6,j6032_1.sm,10000657,True,0.08333333333333333,1.6521739130434783,0.16001742571325522,0.8860801455029358
23,obs,7,j6010_1.sm,10000658,True,0.08333333333333333,1.6470588235294117,0.1927358523511438,0.8646192950438779
23,obs,7,j6032_1.sm,10000659,True,0.11666666666666667,1.681159420289855,0.16727724131934874,0.8629327946402158
23,obs,8,j6010_1.sm,10000660,True,0.11666666666666667,1.4941176470588236,0.1890609215664504,0.8628564199034431
23,obs,8,j6032_1.sm,10000661,True,0.1,1.6956521739130435,0.17945375397392452,0.8753490923929677
23,obs,9,j6010_1.sm,10000662,True,0.11666666666666667,1.7176470588235293,0.2473322151235135,0.839621707591139
23,obs,9,j6032_1.sm,10000663,True,0.03333333333333333,1.6231884057971016,0.19634811356544477,0.8444659042159979
23,sim,0,j6010_1.sm,10000664,True,0.1,1.576470588235294,0.18313461939273454,0.8602696092654147
23,sim,0,j6032_1.sm,10000665,True,0.03333333333333333,1.608695652173913,0.19324956663558915,0.8669432551905251
23,sim,1,j6010_1.sm,10000666,True,0.15,1.6235294117647059,0.18076293802989188,0.8567850065412764
23,sim,1,j6032_1.sm,10000667,True,0.05,1.6521739130434783,0.2116578683796928,0.8666371716968386
23,sim,2,j6010_1.sm,10000668,True,0.08333333333333333,1.588235294117647,0.22788353535250055,0.8423229380190022
23,sim,2,j6032_1.sm,10000669,True,0.1,1.565217391304348,0.20921094100722223,0.8554463291440128
23,sim,3,j6010_1.sm,10000670,True,0.06666666666666667,1.6941176470588235,0.18571781159451847,0.8789676415089591
23,sim,3,j6032_1.sm,10000671,True,0.16666666666666666,1.6231884057971016,0.22022789962969147,0.852098280662128
24,obs,0,j6010_1.sm,10000672,True,0.05,1.6588235294117648,0.16517767413862497,0.8767235393602489
24,obs,0,j6032_1.sm,10000673,True,0.08333333333333333,1.6956521739130435,0.20930999688962507,0.8678711760077675
24,obs,1,j6010_1.sm,10000674,True,0.11666666666666667,1.576470588235294,0.22208577396767754,0.8445269585175943
24,obs,1,j6032_1.sm,10000675,True,0.13333333333333333,1.6521739130434783,0.16536031539684828,0.868468038236689
24,obs,2,j6010_1.sm,10000676,True,0.08333333333333333,1.6941176470588235,0.21682595617116204,0.8647658927533933
24,obs,2,j6032_1.sm,10000677,True,0.05,1.608695652173913,0.1679570169241568,0.8550098940575295
24,obs,3,j6010_1.sm,10000678,True,0.11666666666666667,1.5176470588235293,0.26370605024102656,0.8288727420443707
24,obs,3,j6032_1.sm,10000679,True,0.1,1.6376811594202898,0.21327872934644931,0.8575674947907286
24,obs,4,j6010_1.sm,10000680,True,0.11666666666666667,1.6235294117647059,0.16248681171246548,0.8705502116843474
24,obs,4,j6032_1.sm,10000681,True,0.06666666666666667,1.7536231884057971,0.19010887147838398,0.8658801627524297
24,obs,5,j6010_1.sm,10000682,True,0.08333333333333333,1.4941176470588236,0.20071722186316232,0.848297936616603
24,obs,5,j6032_1.sm,10000683,True,0.08333333333333333,1.6666666666666667,0.222197712219681,0.848351928387369
24,obs,6,j6010_1.sm,10000684,True,0.08333333333333333,1.6705882352941177,0.18525122459317664,0.863726108815677
24,obs,6,j6032_1.sm,10000685,True,0.1,1.6231884057971016,0.1748649867350494,0.8751086174189663
24,obs,7,j6010_1.sm,10000686,True,0.05,1.423529411764706,0.1720132019291653,0.8663742336789161
24,obs,7,j6032_1.sm,10000687,True,0.06666666666666667,1.7391304347826086,0.23362127917727582,0.841200662417692
24,obs,8,j6010_1.sm,10000688,True,0.11666666666666667,1.588235294117647,0.20513831659962592,0.8453366354675886
24,obs,8,j6032_1.sm,10000689,True,0.16666666666666666,1.6521739130434783,0.246392440903247,0.8321669398182278
24,obs,9,j6010_1.sm,10000690,True,0.11666666666666667,1.6470588235294117,0.17972882422926703,0.8732594182920307
24,obs,9,j6032_1.sm,10000691,True,0.11666666666666667,1.6231884057971016,0.2060186871203489,0.8605478173057279
24,sim,0,j6010_1.sm,10000692,True,0.13333333333333333,1.611764705882353,0.24581139029947194,0.8371562306617673
24,sim,0,j6032_1.sm,10000693,True,0.11666666666666667,1.5797101449275361,0.22130624433658236,0.851704808766675
24,sim,1,j6010_1.sm,10000694,True,0.11666666666666667,1.6235294117647059,0.20640766129439245,0.8536821984720463
24,sim,1,j6032_1.sm,10000695,True,0.03333333333333333,1.6956521739130435,0.22037892353346875,0.8517806987802419
24,sim,2,j6010_1.sm,10000696,True,0.11666666666666667,1.6352941176470588,0.2238077904676621,0.8530789845917142
24,sim,2,j6032_1.sm,10000697,True,0.08333333333333333,1.6956521739130435,0.17717649821596665,0.8829822266242958
24,sim,3,j6010_1.sm,10000698,True,0.03333333333333333,1.5058823529411764,0.21036783849357113,0.8486194147298562
24,sim,3,j6032_1.sm,10000699,True,0.08333333333333333,1.6666666666666667,0.1695125510486417,0.8783520217318364
25,obs,0,j6010_1.sm,10000700,True,0.1,1.576470588235294,0.1942460319096083,0.8511901592062022
25,obs,0,j6032_1.sm,10000701,True,0.08333333333333333,1.6231884057971016,0.20516109959325485,0.8452817017984803
25,obs,1,j6010_1.sm,10000702,True,0.11666666666666667,1.5647058823529412,0.18700172449996602,0.8510224651291037
25,obs,1,j6032_1.sm,10000703,True,0.08333333333333333,1.5797101449275361,0.18716142141036957,0.8618463658676939
25,obs,2,j6010_1.sm,10000704,True,0.11666666666666667,1.6,0.23406355997950204,0.8604939065183543
25,obs,2,j6032_1.sm,10000705,True,0.1,1.608695652173913,0.21651423337952486,0.8533383030332838
