replica,I_max,excluido,incompletas,z_taxa_omissao,f_taxa_omissao,V_obs_taxa_omissao,V_sim_taxa_omissao,I_taxa_omissao,z_atraso_relativo,f_atraso_relativo,V_obs_atraso_relativo,V_sim_atraso_relativo,I_atraso_relativo,z_retrabalho_sobre_plano,f_retrabalho_sobre_plano,V_obs_retrabalho_sobre_plano,V_sim_retrabalho_sobre_plano,I_retrabalho_sobre_plano,z_E_total,f_E_total,V_obs_E_total,V_sim_E_total,I_E_total
190,2.4616583513725985,False,0,0.09,0.09791666666666667,6.450617283950621e-05,0.0004094328703703704,0.3636479264347049,1.5886871270247231,1.6415814151747656,7.600845198650009e-05,0.0003856938051793849,2.4616583513725985,0.19977986280681445,0.21187556111515166,8.035436780246846e-05,0.0002995180628326968,0.6206004101560592,0.8569231547563756,0.8562165351683748,2.439853288079075e-05,0.00010537355227842377,0.062029035854906066
191,1.1379755674921646,False,0,0.09083333333333332,0.09791666666666667,7.785493827160493e-05,0.00022424768518518518,0.40753079463138564,1.6600341005967607,1.6232523444160272,0.00047580245783030936,0.000568915468506489,1.1379755674921646,0.20486238295974765,0.20665805319206387,5.165052205682223e-05,0.00012845392303680318,0.13380254295311653,0.8583835584781483,0.8548562669892148,1.581573898077046e-05,2.2352284585039106e-05,0.5709413723599802
192,2.286071988632871,False,0,0.09750000000000002,0.11666666666666667,3.557098765432097e-05,3.472222222222221e-05,2.286071988632871,1.604680306905371,1.6548167092924126,0.0003180382854057149,0.00035392208948766094,1.9341107350041211,0.21904822382252725,0.21434541485068057,6.003847822469826e-05,0.0003527441434568756,0.23147102540094286,0.8468000494157295,0.8483969611103348,1.741931020938287e-05,6.524375514802327e-05,0.17564069558534778
193,0.7027002706666327,False,0,0.0975,0.10416666666666667,7.878086419753085e-05,1.7361111111111104e-05,0.6799112396040884,1.6212872975277068,1.6404518329070759,6.172719183426854e-05,0.0006820731060008644,0.7027002706666327,0.21487698518630052,0.21966575828299004,6.938986870269423e-05,0.0001104211775680369,0.3571215645721885,0.8505185334096674,0.8512519758745247,2.0158244819787424e-05,1.9839498100434123e-05,0.11597070806726098
194,0.949917203135275,False,0,0.09083333333333332,0.09166666666666667,4.544753086419753e-05,5.787037037037038e-05,0.08198435159163141,1.5943563512361467,1.6191815856777494,0.0002274530799836967,0.00045553828237745835,0.949917203135275,0.21339000206418007,0.21036394662007826,0.00011153294075117384,0.00023946226811260486,0.16151999289982844,0.8501814867504065,0.8520063838888581,2.1862492706385682e-05,5.7320528127849857e-05,0.20507955063021183
195,0.6695639919872997,False,0,0.08666666666666668,0.08750000000000001,4.660493827160493e-05,0.00026041666666666666,0.047559172016818294,1.6191133844842285,1.5991474850809888,0.0001232545510059832,0.0007659334166225142,0.6695639919872997,0.20425411816126124,0.20445559910204544,5.394457997691663e-05,0.00040037299586940454,0.009452663563374134,0.8553045302002971,0.853215954903137,2.3957606580344162e-05,9.899342946707993e-05,0.18835798710837143
196,1.1527559149023299,False,0,0.0775,0.11041666666666666,8.186728395061729e-05,0.0007335069444444443,1.1527559149023299,1.6260954816709294,1.6274509803921569,0.00026024702825024667,0.00029475479233787965,0.05753762194277192,0.20213820763119647,0.2180336592664711,8.694227907038187e-05,0.00019599491482394824,0.9449913886901435,0.855618609264039,0.849208803871205,2.3148772415309305e-05,5.2348690538937786e-05,0.737698100730061
197,0.5047335545843072,False,0,0.10250000000000001,0.10625,3.402777777777776e-05,0.0003978587962962963,0.18044564958301648,1.618388746803069,1.6295822676896847,8.153683801998503e-05,0.0004102864319307175,0.5047335545843072,0.20269329501906247,0.19663858512009305,0.00010988893357964542,9.98195500522003e-05,0.41810497915069134,0.8573768870844113,0.8593349350283752,2.9032828232246426e-05,3.8334176702157744e-05,0.2385611401896443
198,1.1828914767134746,False,0,0.10000000000000002,0.08125,3.858024691358024e-05,0.0002126736111111111,1.1828914767134746,1.6151236146632566,1.6291346973572036,0.00020607445749179124,0.0003486824477619618,0.5948676309514277,0.19618153459958765,0.19003465906864853,2.7117839382301327e-05,0.00012066505617832794,0.5056410602669675,0.8561557835858752,0.8586665881682836,1.1604595909599441e-05,2.2417962543989228e-05,0.4304566565940676
199,1.9582702647349777,False,0,0.10083333333333333,0.08333333333333334,0.0001179783950617284,0.00015046296296296297,1.0681034923744672,1.6028985507246378,1.6449914748508099,0.00012604251785924668,0.00033599041689893534,1.9582702647349777,0.19447943707659882,0.18350790954911095,8.817809724283355e-05,9.095837563150549e-05,0.8197380374161216,0.8582453896633,0.8639417536715088,3.042720212721389e-05,2.7425968646722974e-05,0.7489177959685686
200,1.182436864237566,False,0,0.10916666666666668,0.10208333333333335,5.0077160493827147e-05,0.000768229166666667,0.24761658234771558,1.6361295822676898,1.6669437340153452,0.00022998228025493237,0.00044913457864952767,1.182436864237566,0.2062876415640436,0.2171579474604126,1.9994395482615964e-05,9.38000269912595e-05,1.0190166438887247,0.8522899637134778,0.8506840305348888,9.175906901792097e-06,1.1237271807204063e-05,0.3554447892128965
201,2.4391411973839734,False,0,0.08499999999999999,0.10833333333333334,3.364197530864197e-05,5.7870370370370345e-05,2.4391411973839734,1.626317135549872,1.6048167092924128,0.0003433068049942175,0.0002019756591122564,0.9207385026110463,0.21001995615856836,0.1973535762785424,2.9831898732993394e-05,0.0002771847672781396,0.7228888618810163,0.8542157294739795,0.8583420222369429,6.952623279174958e-06,0.00010984693456075636,0.3818030899487651
202,1.6325266502523308,False,0,0.09416666666666668,0.09791666666666667,7.106481481481482e-05,0.0002126736111111111,0.2226241068785936,1.6089684569479963,1.634910485933504,0.00019317337191413517,0.0010823105698041116,0.7263842896474316,0.20787019407124374,0.19110429476086796,5.187806864752456e-05,9.248061412361825e-05,1.3954214621559526,0.8539396311315027,0.8642707359305584,1.146744015147012e-05,2.8579835287497334e-05,1.6325266502523308
203,1.728737690765266,False,0,0.1025,0.10833333333333334,2.0138888888888886e-05,0.0002662037037037036,0.3447258233585333,1.6382608695652174,1.6170289855072464,0.000487074357276671,0.00018285751541927923,0.8203009486705475,0.20540304265328485,0.22274352820399468,5.6125734019318385e-05,4.4489630833481366e-05,1.728737690765266,0.8534061612236299,0.8474046060587563,1.577553037303157e-05,7.545023200465707e-06,1.2427803410231923
204,2.9906687176753612,False,0,0.07916666666666666,0.1125,6.0570987654320996e-05,6.365740740740739e-05,2.9906687176753612,1.610460358056266,1.6355924978687129,0.00017587439306663194,0.0006889775320286651,0.854591539256989,0.19361169821871732,0.20387147720726267,6.251791570989188e-05,7.236918314634492e-05,0.8833906504680206,0.8590181770934535,0.8570228545294083,2.4350620419305854e-05,2.654350082458794e-05,0.2796915229631433
205,2.8776897211923704,False,0,0.09916666666666665,0.10416666666666667,8.865740740740739e-05,0.00012152777777777773,0.3448807493577076,1.6091560102301792,1.669863597612958,0.00016291864543075167,0.0002821202983584174,2.8776897211923704,0.22122149223376492,0.20432542969473738,3.089178199288331e-05,6.553171585182425e-05,1.7206560563018496,0.8439787320164358,0.8536969061128012,8.37301316061305e-06,3.85533747468496e-05,1.4186527747215603
206,1.6277967475506088,False,0,0.08416666666666665,0.10625,4.08179012345679e-05,0.00014322916666666667,1.6277967475506088,1.6182011935208862,1.6148763853367434,0.00024622430857018564,0.00045795059192734475,0.12529286045776206,0.20098013589134575,0.2130771383230675,8.481230970608852e-05,4.571564797859403e-05,1.0588294119145552,0.860323962586933,0.8534960974105066,1.2726779144311926e-05,1.6539710804086694e-05,1.2621170029893078
207,1.316622754736639,False,0,0.1025,0.08958333333333333,4.791666666666666e-05,9.693287037037033e-05,1.073227757103616,1.615311167945439,1.6457800511508953,0.00041375733130932704,0.00012178075079939968,1.316622754736639,0.199042785410834,0.19638195348995952,4.528066525891842e-05,0.00016855638682395434,0.18196001443454912,0.85574913821871,0.8608255703642174,1.5413484976432846e-05,3.81988102368549e-05,0.6933082775462309
208,1.7112506826088631,False,0,0.09166666666666667,0.11875,9.567901234567902e-05,0.00015480324074074075,1.7112506826088631,1.6499488491048595,1.647229326513214,0.00020738609655327015,0.00018352327772726585,0.13754811032957265,0.20071042267669453,0.21006516459719446,2.834493518021269e-05,0.0002269489434793058,0.5854793875432628,0.8552356877648432,0.8557147843055686,8.38641386876846e-06,3.243957279196161e-05,0.07498159775734775
209,1.624809236708838,False,0,0.095,0.09375,2.808641975308642e-05,0.0001663773148148148,0.08963769949589066,1.6229582267689686,1.5887468030690537,0.0003028331403727957,0.00014050749227128233,1.624809236708838,0.20998456684970618,0.2116869093873459,7.60401541156259e-05,5.4368914623774584e-05,0.14907096213789844,0.8503592969790178,0.8433427880559811,2.2231671686282004e-05,3.7904853214771155e-05,0.9047985956689444
210,2.838900912508852,False,0,0.08916666666666667,0.1,4.0200617283950613e-05,0.000150462962962963,0.7845637431709044,1.6150724637681162,1.6226768968456948,0.0002727081605712697,0.0001773650142315969,0.35844727059105486,0.2013374092771311,0.18355067559388477,4.989231993416669e-05,8.513171340644259e-05,1.5307020510563532,0.8572514639448598,0.8728325238946709,8.745383778293126e-06,2.137729068043272e-05,2.838900912508852
211,1.2056146585001963,False,0,0.09416666666666668,0.09791666666666667,3.8657407407407404e-05,8.535879629629632e-05,0.3367379403987109,1.6209121909633422,1.6595907928388747,6.663603685622999e-05,0.0025281549169082593,0.7593108043449,0.21233388291437186,0.2105485934570453,2.6625307549634434e-05,0.00013687811213026108,0.13961922409138575,0.8500128168923459,0.8561146754489368,9.271261799958905e-06,1.634449746825005e-05,1.2056146585001963
212,1.7801724872907794,False,0,0.09583333333333333,0.075,7.908950617283951e-05,5.787037037037038e-05,1.7801724872907794,1.6419778346121057,1.5967817561807331,0.0005204530821640424,0.0004983449666855402,1.4159786376148384,0.199730740533959,0.19624572914410848,6.0707222083326894e-05,8.120351961677525e-05,0.29254761836367144,0.8578918304468722,0.8600438470851288,1.0091912752762348e-05,4.959686845046056e-05,0.27854750273220125
213,0.5486039019205322,False,0,0.08916666666666666,0.07708333333333334,5.254629629629632e-05,0.00043258101851851856,0.5486039019205322,1.6073401534526854,1.629923273657289,8.324451657348922e-05,0.0028217626054832766,0.41899645200841895,0.19590391292900328,0.19708215052586534,3.696451420716499e-05,2.6238267951287676e-05,0.14820565620564669,0.8591266806131779,0.8571990666595475,1.5745164350814373e-05,5.278326800662923e-06,0.42040477795939096
214,2.248735429433446,False,0,0.09166666666666667,0.09583333333333334,6.944444444444444e-05,0.00016782407407407406,0.2705008904002297,1.6039471440750213,1.629923273657289,0.0003225609024884285,0.0012845442364153,0.6479661178526254,0.19004989707893852,0.2141686971742109,2.9856343271942047e-05,8.517989486347667e-05,2.248735429433446,0.8605862620836066,0.8510420942242479,6.703222328624433e-06,2.031161097619733e-05,1.8362716232131764
215,1.5040456785404455,False,0,0.07833333333333334,0.07916666666666666,4.814814814814814e-05,5.787037037037054e-06,0.11347042117083389,1.6092838874680306,1.5744884910485935,9.310855913834718e-05,0.000442098120615233,1.5040456785404455,0.20624858432411694,0.19272565818147663,5.924328206930083e-05,0.00025717630338480146,0.7602194863340348,0.8555698679127548,0.8581674487861664,1.195752009237869e-05,3.274945011996603e-05,0.38849144395057195
216,1.257196483096529,False,0,0.09833333333333334,0.08541666666666667,7.530864197530865e-05,6.221064814814815e-05,1.1014597743226195,1.623947144075021,1.5837595907928388,0.00014040605777381436,0.00088141963235991,1.257196483096529,0.20237411634189986,0.19072104689677896,8.234390812952048e-05,9.574338844822916e-05,0.8732203817373816,0.8576214711938439,0.8597885215854568,1.9079790865052756e-05,1.0099507777489919e-05,0.4011728981070535
217,1.0589914786736752,False,0,0.0975,0.1,9.575617283950617e-05,0.00010416666666666662,0.17681080560960222,1.615626598465473,1.599701619778346,0.00014089762060558563,8.523998452439589e-05,1.0589914786736752,0.2033244230105331,0.20907755842971606,4.781580147738205e-05,0.0001917457359067045,0.3717029868854315,0.8554267593730689,0.8542216110513634,1.0982499328068494e-05,7.640535156212484e-05,0.12891841898275805
218,1.4929758942794873,False,0,0.1025,0.10625,0.00017445987654320986,0.00024739583333333335,0.18257836005652767,1.6169394714407506,1.60807757885763,0.0005977908663084279,0.00038431291997382833,0.2827794131566003,0.2054067692676628,0.1904706157607982,4.1011298852529235e-05,0.00013457002222496499,1.127196449836196,0.8543444411142469,0.8638267017133436,1.849394416743556e-05,2.184441070393617e-05,1.4929758942794873
219,4.922827627524822,True,0,0.08833333333333333,0.07708333333333334,5.895061728395061e-05,0.00012008101851851855,0.8407901835442156,1.6554305200341006,1.5870417732310316,9.700626510040352e-05,9.598605742011447e-05,4.922827627524822,0.20450077003566652,0.18613851982265955,0.00011336395640580167,0.0002119379485608004,1.018081621858939,0.8570924907017041,0.8660428679834564,3.321860455432242e-05,8.140218944003835e-05,0.8360064652622206
220,3.1730469304526867,True,0,0.10583333333333336,0.07291666666666667,6.4891975308642e-05,0.0005135995370370369,1.3685710656786032,1.6009633418584823,1.6280051150895143,0.00023769395885333503,0.00029869092082513105,1.1676075729051645,0.20300619830144168,0.16559969601453983,6.366941465947717e-05,0.00023424242324318438,2.1672211022888264,0.8533957563161657,0.8755455112045067,1.2465826090335321e-05,3.626287760750772e-05,3.1730469304526867
221,1.844209809374441,False,0,0.08916666666666669,0.09166666666666667,6.643518518518518e-05,0.00017361111111111114,0.16135874369200703,1.5991986359761297,1.6255115089514067,0.00012794526461757806,7.562572269353977e-05,1.844209809374441,0.20836559726128873,0.19571927591612137,6.407861995846505e-05,9.059969130225836e-05,1.01683269543646,0.8506342688411387,0.8621669978079889,2.3668058385812618e-05,1.677278176018231e-05,1.8135185450066595
222,1.2311356819069845,False,0,0.10500000000000001,0.08333333333333333,8.981481481481477e-05,0.00021990740740740746,1.2311356819069845,1.622693947144075,1.6274296675191815,9.30201098070223e-05,0.00034269497796277033,0.22687401235162488,0.19930971693025193,0.19198775435922802,4.322315943631562e-05,5.186029545524915e-05,0.7508877645249317,0.8598202941262759,0.8588391342985247,7.773269862937667e-06,2.0245277832593178e-05,0.1853603957772106
223,1.8353817646502237,False,0,0.09583333333333334,0.10208333333333333,0.00012847222222222218,0.00035156249999999993,0.2852618479233611,1.6355839727195225,1.6214407502131287,7.115405906360979e-05,0.0005603977385461009,0.5627867785718164,0.20314099630266705,0.22932186922091297,3.0376108312629213e-05,0.0001899952911616476,1.7636260611977814,0.8574601994878644,0.8409868952372056,8.369441801898755e-06,7.218854684096335e-05,1.8353817646502237
224,1.2566759236743035,False,0,0.10916666666666668,0.11458333333333334,0.00012723765432098763,0.00028211805555555553,0.2677205350854891,1.5860272804774085,1.6198635976129583,0.0003550676508582771,0.0003699015961821665,1.2566759236743035,0.20082136735708422,0.20289649108361646,9.808923929673441e-05,0.0001031162243889954,0.1462931903951838,0.8557629286602733,0.8523115716272266,3.5534946710482336e-05,6.215957966318259e-05,0.3491843510611225
225,0.8894644343464029,False,0,0.1025,0.09583333333333333,3.0941358024691356e-05,7.523148148148145e-05,0.6469966392206307,1.6076300085251494,1.59846547314578,0.0003593903545249142,0.0004911966145539958,0.31423249201875586,0.20004892118784662,0.1848106232468117,9.50322183123125e-05,0.0001984729457336732,0.8894644343464029,0.8593247223267901,0.8641105323353375,1.4857042117647642e-05,6.291324328699484e-05,0.5426859865797867
226,0.9879042721433955,False,0,0.0975,0.10625,4.174382716049382e-05,0.00020109953703703704,0.5614937580144065,1.636999147485081,1.6257459505541345,0.0001820625272896427,0.00034072979056332087,0.4921656738122959,0.20514033904151013,0.21182768218400877,8.11165044291294e-05,3.058876026882285e-05,0.632727612090534,0.854461549950267,0.8488610041590812,2.815267021348644e-05,3.986227533298038e-06,0.9879042721433955
227,0.6077755424816407,False,0,0.10166666666666666,0.09166666666666666,2.901234567901234e-05,0.0002662037037037037,0.5820094253956255,1.6555072463768117,1.6393222506393863,0.0004895544028797997,0.0003502099006077602,0.5585137693149483,0.20513381880771092,0.2115341156972599,1.0094355520682005e-05,0.00013440960343910624,0.5324272160953131,0.8535025306179815,0.8496203371248578,4.357619257552769e-06,3.6443109044941245e-05,0.6077755424816407
